Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772104083133,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,50,0,0,0,0,0,0,0,0,8.7308988571167,17179869184,2147483648,9768910848,1210974208
203,1772104083133,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,50,NaN,0,NaN,NaN,100,NaN,0,NaN,0,8.7308988571167,17179869184,2147483648,9769369600,1210974208
204,1772104083337,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,15.789472579956055,10.526315689086914,15.000000953674316,28.571430206298828,33.333335876464844,5.263157844543457,15.000000953674316,0,0,8.7308988571167,17179869184,2147483648,9769369600,1210974208
204,1772104083542,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,68.42105102539063,61.904762268066406,66.66667175292969,66.66667175292969,35,20,18.18181800842285,28.571430206298828,4.761904716491699,4.761904716491699,8.7308988571167,17179869184,2147483648,9769369600,1210974208
204,1772104083747,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,76.19047546386719,57.142860412597656,55,57.142860412597656,42.85714340209961,30.000001907348633,60.000003814697266,4.761904716491699,5,4.761904716491699,11.153036117553711,17179869184,2147483648,9908469760,1210974208
204,1772104083952,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,15.000000953674316,14.285715103149414,10,35,66.66667175292969,0,0,0,0,11.153036117553711,17179869184,2147483648,9895100416,1210974208
203,1772104084157,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,15.000000953674316,14.285715103149414,23.809524536132813,0,100,0,0,0,0,11.153036117553711,17179869184,2147483648,9891545088,1210974208
199,1772104084361,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.66413879394531,47.25570297241211,44.12397766113281,46.48551940917969,44.87327575683594,41.6068000793457,41.11175537109375,42.95199966430664,38.095237731933594,33.333335876464844,31.57894515991211,25,28.571430206298828,40,30.000001907348633,10.526315689086914,4.761904716491699,0,11.153036117553711,17179869184,2147483648,9890103296,1210974208
7,1772104084561,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.66413879394531,47.25570297241211,44.12397766113281,46.48551940917969,44.87327575683594,41.6068000793457,41.11175537109375,42.95199966430664,30.000001907348633,25,20,15.789472579956055,15.789472579956055,15.789472579956055,10,15.000000953674316,5.263157844543457,5,11.153036117553711,17179869184,2147483648,9793732608,1210974208
