Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771884993864,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,50,0,0,0,0,0,0,0,0,0,8.420811653137207,17179869184,3221225472,9879945216,2136276992
209,1771884993864,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,NaN,NaN,0,100,0,0,NaN,0,0,0,8.420811653137207,17179869184,3221225472,9881026560,2136276992
209,1771884994074,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,65,63.6363639831543,57.142860412597656,60.000003814697266,0,0,0,66.66667175292969,0,30.000001907348633,8.50196361541748,17179869184,3221225472,9881026560,2136276992
201,1771884994284,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,33.333335876464844,42.85714340209961,38.095237731933594,45.45454788208008,0,0,0,45,0,57.142860412597656,8.50196361541748,17179869184,3221225472,9881026560,2136276992
209,1771884994486,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,30.000001907348633,20,10,10.526315689086914,5,5,0,38.095237731933594,61.904762268066406,14.285715103149414,8.50196361541748,17179869184,3221225472,9936142336,2136276992
209,1771884994696,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,31.81818199157715,28.571430206298828,20,22.72727394104004,0,0,0,80.95238494873047,0,23.809524536132813,8.50196361541748,17179869184,3221225472,9912877056,2136276992
204,1771884994906,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,30.000001907348633,19.047618865966797,19.047618865966797,14.285715103149414,0,0,0,4.761904716491699,0,100,8.50196361541748,17179869184,3221225472,9866690560,2136276992
201,1771884995111,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,33.333335876464844,20,10,15.000000953674316,23.809524536132813,15.000000953674316,0,47.619049072265625,47.619049072265625,47.619049072265625,9.430817604064941,17179869184,3221225472,9906798592,2136276992
209,1771884995313,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,30.000001907348633,22.72727394104004,20,15.000000953674316,14.285715103149414,14.285715103149414,89.47368621826172,36.842105865478516,15.789472579956055,9.430817604064941,17179869184,3221225472,9922183168,2136276992
203,1771884995523,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,40,28.571430206298828,30.000001907348633,19.047618865966797,13.636363983154297,9.523809432983398,0,81.81818389892578,66.66667175292969,33.333335876464844,9.430817604064941,17179869184,3221225472,9916891136,2136276992
208,1771884995727,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,42.85714340209961,30.000001907348633,31.57894515991211,31.57894515991211,10,0,5,35,77.2727279663086,14.285715103149414,9.430817604064941,17179869184,3221225472,9919250432,2136276992
208,1771884995936,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,10,9.523809432983398,9.090909004211426,9.090909004211426,0,0,0,95,0,9.523809432983398,9.430817604064941,17179869184,3221225472,9909977088,2136276992
10,1771884996145,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,18.18181800842285,4.761904716491699,0,9.523809432983398,0,0,0,19.047618865966797,0,4.545454502105713,18.307968139648438,17179869184,3221225472,9841573888,2136276992
