Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771885064838,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,0,0,0,0,0,0,0,0,8.418600082397461,17179869184,3221225472,9896116224,2136276992
209,1771885064838,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,100,0,0,0,0,0,0,0,0,8.418600082397461,17179869184,3221225472,9896116224,2136276992
209,1771885065048,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,19.047618865966797,5,9.523809432983398,14.285715103149414,0,0,0,100,4.545454502105713,0,8.589996337890625,17179869184,3221225472,9896116224,2136276992
209,1771885065258,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,57.142860412597656,59.09090805053711,60.000003814697266,45.45454788208008,4.761904716491699,0,0,95,4.761904716491699,4.545454502105713,8.589996337890625,17179869184,3221225472,9896116224,2136276992
209,1771885065468,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,52.38095474243164,42.105262756347656,47.619049072265625,50,4.761904716491699,0,0,60.869564056396484,19.047618865966797,38.095237731933594,8.589996337890625,17179869184,3221225472,9947856896,2136276992
209,1771885065678,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,27.272727966308594,19.047618865966797,14.285715103149414,0,0,0,4.761904716491699,28.571430206298828,75,8.589996337890625,17179869184,3221225472,9897639936,2136276992
209,1771885065888,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,70,60.000003814697266,63.6363639831543,63.6363639831543,9.523809432983398,0,9.090909004211426,70,85,33.333335876464844,8.589996337890625,17179869184,3221225472,9942106112,2136276992
209,1771885066098,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,28.571430206298828,27.272727966308594,30.000001907348633,21.052631378173828,5,0,0,80.95238494873047,14.285715103149414,0,9.723416328430176,17179869184,3221225472,9947987968,2136276992
202,1771885066308,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,40.90909194946289,30.000001907348633,28.571430206298828,23.809524536132813,18.18181800842285,4.761904716491699,0,95.23809814453125,31.81818199157715,28.571430206298828,9.723416328430176,17179869184,3221225472,9949478912,2136276992
208,1771885066511,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,40,30.000001907348633,10.526315689086914,28.571430206298828,9.523809432983398,4.761904716491699,0,9.523809432983398,5,85,9.723416328430176,17179869184,3221225472,9965289472,2136276992
209,1771885066719,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,19.047618865966797,14.285715103149414,18.18181800842285,0,5,0,0,60.000003814697266,33.333335876464844,4.545454502105713,9.723416328430176,17179869184,3221225472,9970745344,2136276992
8,1771885066929,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,15.000000953674316,19.047618865966797,9.523809432983398,9.523809432983398,9.523809432983398,0,0,76.19047546386719,19.047618865966797,0,9.723416328430176,17179869184,3221225472,9882845184,2136276992
