Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771885111997,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,NaN,50,0,0,0,0,0,0,0,0,8.542227745056152,17179869184,3221225472,9870540800,2136276992
209,1771885111997,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,100,50,0,0,0,0,0,0,9.573896408081055,17179869184,3221225472,9870540800,2136276992
200,1771885112207,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,66.66667175292969,61.904762268066406,52.38095474243164,45,81.81818389892578,0,19.047618865966797,0,0,0,9.573896408081055,17179869184,3221225472,9870540800,2136276992
209,1771885112408,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,55,50,50,40,100,0,0,0,0,0,9.573896408081055,17179869184,3221225472,9870540800,2136276992
209,1771885112618,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,22.72727394104004,19.047618865966797,5,9.523809432983398,76.19047546386719,33.333335876464844,19.047618865966797,4.545454502105713,0,0,9.573896408081055,17179869184,3221225472,9895903232,2136276992
209,1771885112828,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,10.526315689086914,9.523809432983398,9.090909004211426,23.809524536132813,100,0,4.545454502105713,0,0,0,9.573896408081055,17179869184,3221225472,9883516928,2136276992
206,1771885113037,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,31.81818199157715,33.333335876464844,28.571430206298828,15.000000953674316,65.21739196777344,45.45454788208008,0,0,0,0,10.391092300415039,17179869184,3221225472,9864658944,2136276992
208,1771885113244,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,35,20,23.809524536132813,27.272727966308594,35,57.142860412597656,50,20,0,0,10.391092300415039,17179869184,3221225472,9893593088,2136276992
209,1771885113452,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,50,50,40,45,71.42857360839844,55,45.45454788208008,23.809524536132813,5,0,10.391092300415039,17179869184,3221225472,9906323456,2136276992
206,1771885113662,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.18574142456055,59.93622589111328,53.93164825439453,52.827423095703125,52.66341018676758,48.31190872192383,46.36228561401367,48.816551208496094,38.095237731933594,42.85714340209961,25,23.809524536132813,5,9.090909004211426,85.71428680419922,4.761904716491699,0,0,10.391092300415039,17179869184,3221225472,9908781056,2136276992
209,1771885113869,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.18574142456055,59.93622589111328,53.93164825439453,52.827423095703125,52.66341018676758,48.31190872192383,46.36228561401367,48.816551208496094,42.85714340209961,38.095237731933594,22.72727394104004,23.809524536132813,13.636363983154297,70,23.809524536132813,4.761904716491699,4.545454502105713,0,10.391092300415039,17179869184,3221225472,9909059584,2136276992
4,1771885114079,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.18574142456055,59.93622589111328,53.93164825439453,52.827423095703125,52.66341018676758,48.31190872192383,46.36228561401367,48.816551208496094,15.000000953674316,14.285715103149414,9.523809432983398,5,0,90.47618865966797,5,0,0,0,17.982131958007813,17179869184,3221225472,9932505088,2136276992
