Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771878417583,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.78001403808594,43.744354248046875,47.65155792236328,44.650291442871094,44.678749084472656,42.61857986450195,42.67518615722656,43.58498764038086,43.016929626464844,42.478118896484375,50,50,50,50,0,0,0,0,0,0,10.35281753540039,17179869184,0,9302949888,0
203,1771878417583,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.78001403808594,43.744354248046875,47.65155792236328,44.650291442871094,44.678749084472656,42.61857986450195,42.67518615722656,43.58498764038086,43.016929626464844,42.478118896484375,NaN,100,0,50,NaN,0,0,0,0,0,10.35281753540039,17179869184,0,9302999040,0
209,1771878417787,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.78001403808594,43.744354248046875,47.65155792236328,44.650291442871094,44.678749084472656,42.61857986450195,42.67518615722656,43.58498764038086,43.016929626464844,42.478118896484375,68.18181610107422,68.42105102539063,55,42.105262756347656,30.000001907348633,4.761904716491699,0,0,0,0,8.161311149597168,17179869184,0,9302999040,0
209,1771878417997,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.78001403808594,43.744354248046875,47.65155792236328,44.650291442871094,44.678749084472656,42.61857986450195,42.67518615722656,43.58498764038086,43.016929626464844,42.478118896484375,20,22.72727394104004,55,33.333335876464844,42.85714340209961,19.047618865966797,0,0,0,0,8.161311149597168,17179869184,0,9302999040,0
206,1771878418207,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.78001403808594,43.744354248046875,47.65155792236328,44.650291442871094,44.678749084472656,42.61857986450195,42.67518615722656,43.58498764038086,43.016929626464844,42.478118896484375,20,10.526315689086914,70,33.333335876464844,61.904762268066406,0,0,0,0,0,8.161311149597168,17179869184,0,9336946688,0
209,1771878418413,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.52081298828125,44.70374298095703,50.630615234375,47.94007110595703,48.28472137451172,44.7935791015625,43.21308517456055,44.61751174926758,43.51294708251953,43.389129638671875,19.047618865966797,4.761904716491699,71.42857360839844,20,42.85714340209961,15.000000953674316,0,0,0,0,8.161311149597168,17179869184,0,9339256832,0
206,1771878418623,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.52081298828125,44.70374298095703,50.630615234375,47.94007110595703,48.28472137451172,44.7935791015625,43.21308517456055,44.61751174926758,43.51294708251953,43.389129638671875,5.263157844543457,4.761904716491699,66.66667175292969,4.761904716491699,61.904762268066406,38.095237731933594,0,0,0,0,8.161311149597168,17179869184,0,9342402560,0
208,1771878418830,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.52081298828125,44.70374298095703,50.630615234375,47.94007110595703,48.28472137451172,44.7935791015625,43.21308517456055,44.61751174926758,43.51294708251953,43.389129638671875,42.85714340209961,33.333335876464844,45,28.571430206298828,75,30.000001907348633,9.523809432983398,13.636363983154297,13.636363983154297,5,8.979856491088867,17179869184,0,9361801216,0
209,1771878419038,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.52081298828125,44.70374298095703,50.630615234375,47.94007110595703,48.28472137451172,44.7935791015625,43.21308517456055,44.61751174926758,43.51294708251953,43.389129638671875,35,35,71.42857360839844,35,19.047618865966797,36.3636360168457,4.761904716491699,0,0,0,8.979856491088867,17179869184,0,9399631872,0
206,1771878419248,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.662967681884766,45.96372985839844,53.41554260253906,49.63517761230469,50.78831481933594,48.39186477661133,44.311946868896484,45.603050231933594,44.9654655456543,45.568931579589844,45,35,50,47.619049072265625,9.523809432983398,38.095237731933594,0,0,0,0,8.979856491088867,17179869184,0,9407709184,0
209,1771878419455,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.662967681884766,45.96372985839844,53.41554260253906,49.63517761230469,50.78831481933594,48.39186477661133,44.311946868896484,45.603050231933594,44.9654655456543,45.568931579589844,35,33.333335876464844,60.000003814697266,35,15.000000953674316,25,0,0,0,0,8.979856491088867,17179869184,0,9437331456,0
9,1771878419665,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.662967681884766,45.96372985839844,53.41554260253906,49.63517761230469,50.78831481933594,48.39186477661133,44.311946868896484,45.603050231933594,44.9654655456543,45.568931579589844,50,15.000000953674316,33.333335876464844,18.18181800842285,0,0,0,0,0,0,8.979856491088867,17179869184,0,9380495360,0
