Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772104258809,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,100,0,50,0,0,0,0,0,0,0,8.005666732788086,17179869184,2147483648,10006216704,1210974208
201,1772104258809,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,100,0,NaN,NaN,0,0,0,0,0,8.005666732788086,17179869184,2147483648,10007314432,1210974208
204,1772104259011,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,20,15.000000953674316,14.285715103149414,45,26.3157901763916,33.333335876464844,0,0,0,8.005666732788086,17179869184,2147483648,10031415296,1210974208
204,1772104259216,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,65,60.000003814697266,60.000003814697266,52.38095474243164,42.85714340209961,23.809524536132813,35,5,0,0,8.005666732788086,17179869184,2147483648,10070818816,1210974208
201,1772104259421,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,65,65,57.142860412597656,63.15789031982422,36.842105865478516,42.85714340209961,30.000001907348633,13.636363983154297,5,0,8.005666732788086,17179869184,2147483648,10068590592,1210974208
204,1772104259622,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,33.333335876464844,38.095237731933594,20,19.047618865966797,14.285715103149414,5,9.523809432983398,20,35,30.000001907348633,8.005666732788086,17179869184,2147483648,10062823424,1210974208
204,1772104259827,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,26.3157901763916,25,21.052631378173828,19.047618865966797,0,0,0,100,0,0,13.59337043762207,17179869184,2147483648,10062823424,1210974208
202,1772104260032,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,15.000000953674316,14.285715103149414,10.526315689086914,0,0,0,14.285715103149414,4.761904716491699,90.47618865966797,13.59337043762207,17179869184,2147483648,10062823424,1210974208
204,1772104260235,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,19.047618865966797,20,14.285715103149414,19.047618865966797,9.523809432983398,0,0,10,15.000000953674316,95.23809814453125,13.59337043762207,17179869184,2147483648,10062823424,1210974208
204,1772104260440,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,30.000001907348633,25,25,15.000000953674316,35,25,10,42.85714340209961,57.142860412597656,45,13.59337043762207,17179869184,2147483648,10061692928,1210974208
