Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772104299661,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,NaN,0,0,NaN,100,NaN,0,0,0,NaN,8.45611572265625,17179869184,2147483648,10010951680,1210974208
204,1772104299661,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,100,0,0,100,50,0,0,0,0,8.45611572265625,17179869184,2147483648,10012180480,1210974208
200,1772104299866,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,80.95238494873047,80,76.19047546386719,71.42857360839844,45,21.052631378173828,40,5,0,0,8.036920547485352,17179869184,2147483648,10012180480,1210974208
201,1772104300067,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,95,95.23809814453125,100,100,42.85714340209961,19.047618865966797,23.809524536132813,25,0,0,8.036920547485352,17179869184,2147483648,10012180480,1210974208
204,1772104300268,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.46998596191406,49.19314956665039,45.098812103271484,44.89640426635742,46.57761001586914,43.164188385009766,42.242156982421875,44.3630256652832,45,36.842105865478516,35,23.809524536132813,45,45,21.052631378173828,10,0,0,8.036920547485352,17179869184,2147483648,10109632512,1210974208
204,1772104300473,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.46998596191406,49.19314956665039,45.098812103271484,44.89640426635742,46.57761001586914,43.164188385009766,42.242156982421875,44.3630256652832,35,30.000001907348633,30.000001907348633,25,30.000001907348633,40,33.333335876464844,0,0,0,8.036920547485352,17179869184,2147483648,10107092992,1210974208
204,1772104300678,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.46998596191406,49.19314956665039,45.098812103271484,44.89640426635742,46.57761001586914,43.164188385009766,42.242156982421875,44.3630256652832,33.333335876464844,28.571430206298828,28.571430206298828,23.809524536132813,80,19.047618865966797,9.523809432983398,0,4.761904716491699,0,15.201031684875488,17179869184,2147483648,10101686272,1210974208
202,1772104300883,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.46998596191406,49.19314956665039,45.098812103271484,44.89640426635742,46.57761001586914,43.164188385009766,42.242156982421875,44.3630256652832,26.3157901763916,30.000001907348633,20,10,68.18181610107422,47.619049072265625,26.3157901763916,31.81818199157715,4.761904716491699,0,15.201031684875488,17179869184,2147483648,10093592576,1210974208
204,1772104301085,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.46998596191406,49.19314956665039,45.098812103271484,44.89640426635742,46.57761001586914,43.164188385009766,42.242156982421875,44.3630256652832,28.571430206298828,33.333335876464844,23.809524536132813,10,47.36842346191406,52.6315803527832,23.809524536132813,25,15.000000953674316,15.000000953674316,15.201031684875488,17179869184,2147483648,10099556352,1210974208
204,1772104301290,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.34988784790039,54.17776107788086,48.99519348144531,48.86149597167969,49.36819076538086,45.13642120361328,43.413246154785156,45.69621658325195,15.000000953674316,15.789472579956055,15.000000953674316,20,0,19.047618865966797,80,0,0,0,15.201031684875488,17179869184,2147483648,10097147904,1210974208
204,1772104301495,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.34988784790039,54.17776107788086,48.99519348144531,48.86149597167969,49.36819076538086,45.13642120361328,43.413246154785156,45.69621658325195,20,22.72727394104004,10,14.285715103149414,68.18181610107422,5,36.3636360168457,0,0,0,15.201031684875488,17179869184,2147483648,10097426432,1210974208
204,1772104301700,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.34988784790039,54.17776107788086,48.99519348144531,48.86149597167969,49.36819076538086,45.13642120361328,43.413246154785156,45.69621658325195,10,5,9.523809432983398,5,33.333335876464844,4.761904716491699,68.42105102539063,0,0,0,21.62996482849121,17179869184,2147483648,10097475584,1210974208
204,1772104301905,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.34988784790039,54.17776107788086,48.99519348144531,48.86149597167969,49.36819076538086,45.13642120361328,43.413246154785156,45.69621658325195,15.000000953674316,5,5,4.761904716491699,0,0,100,0,0,0,21.62996482849121,17179869184,2147483648,10097393664,1210974208
204,1772104302110,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.34988784790039,54.17776107788086,48.99519348144531,48.86149597167969,49.36819076538086,45.13642120361328,43.413246154785156,45.69621658325195,18.18181800842285,19.047618865966797,14.285715103149414,0,0,65,36.3636360168457,0,0,0,21.62996482849121,17179869184,2147483648,10093395968,1210974208
204,1772104302315,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.1970100402832,49.22731018066406,45.81535720825195,46.70777893066406,55.466854095458984,48.70706558227539,44.92280578613281,46.715736389160156,0,0,0,4.761904716491699,33.333335876464844,66.66667175292969,0,0,0,0,21.62996482849121,17179869184,2147483648,10090102784,1210974208
204,1772104302520,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.1970100402832,49.22731018066406,45.81535720825195,46.70777893066406,55.466854095458984,48.70706558227539,44.92280578613281,46.715736389160156,9.523809432983398,9.523809432983398,9.523809432983398,0,50,52.38095474243164,0,0,0,0,21.62996482849121,17179869184,2147483648,10089807872,1210974208
204,1772104302725,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.1970100402832,49.22731018066406,45.81535720825195,46.70777893066406,55.466854095458984,48.70706558227539,44.92280578613281,46.715736389160156,9.523809432983398,10.526315689086914,5.263157844543457,9.090909004211426,0,100,0,0,0,0,18.035152435302734,17179869184,2147483648,10088906752,1210974208
204,1772104302930,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.1970100402832,49.22731018066406,45.81535720825195,46.70777893066406,55.466854095458984,48.70706558227539,44.92280578613281,46.715736389160156,10,5,9.090909004211426,0,0,100,0,0,0,0,18.035152435302734,17179869184,2147483648,10088710144,1210974208
204,1772104303135,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.1970100402832,49.22731018066406,45.81535720825195,46.70777893066406,55.466854095458984,48.70706558227539,44.92280578613281,46.715736389160156,9.523809432983398,9.523809432983398,0,0,4.545454502105713,100,0,0,0,0,18.035152435302734,17179869184,2147483648,10088906752,1210974208
204,1772104303340,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.6423225402832,50.886165618896484,48.599884033203125,53.472537994384766,45.2304801940918,42.994483947753906,42.76340103149414,45.2027702331543,20,19.047618865966797,20,15.000000953674316,0,33.333335876464844,65,0,0,0,18.035152435302734,17179869184,2147483648,10086055936,1210974208
204,1772104303545,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.6423225402832,50.886165618896484,48.599884033203125,53.472537994384766,45.2304801940918,42.994483947753906,42.76340103149414,45.2027702331543,15.000000953674316,19.047618865966797,20,14.285715103149414,0,0,100,0,0,0,18.035152435302734,17179869184,2147483648,10086154240,1210974208
204,1772104303750,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.6423225402832,50.886165618896484,48.599884033203125,53.472537994384766,45.2304801940918,42.994483947753906,42.76340103149414,45.2027702331543,23.809524536132813,10.526315689086914,18.18181800842285,9.523809432983398,4.761904716491699,4.761904716491699,100,0,0,0,17.28160858154297,17179869184,2147483648,10096427008,1210974208
201,1772104303955,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.6423225402832,50.886165618896484,48.599884033203125,53.472537994384766,45.2304801940918,42.994483947753906,42.76340103149414,45.2027702331543,19.047618865966797,20,15.000000953674316,14.285715103149414,0,0,100,0,0,0,17.28160858154297,17179869184,2147483648,10073473024,1210974208
204,1772104304157,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.6423225402832,50.886165618896484,48.599884033203125,53.472537994384766,45.2304801940918,42.994483947753906,42.76340103149414,45.2027702331543,5.263157844543457,9.523809432983398,5.263157844543457,0,0,0,100,0,0,0,17.28160858154297,17179869184,2147483648,10073489408,1210974208
204,1772104304362,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,44.84921646118164,44.90833282470703,42.60844039916992,43.16323471069336,64.25145721435547,53.689697265625,46.8785514831543,48.213645935058594,15.000000953674316,14.285715103149414,4.761904716491699,9.523809432983398,0,0,100,0,0,0,17.28160858154297,17179869184,2147483648,10073554944,1210974208
204,1772104304567,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,44.84921646118164,44.90833282470703,42.60844039916992,43.16323471069336,64.25145721435547,53.689697265625,46.8785514831543,48.213645935058594,9.523809432983398,5,9.523809432983398,4.761904716491699,0,0,100,0,0,0,17.28160858154297,17179869184,2147483648,10072768512,1210974208
