Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771879259722,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.5861930847168,45.29264450073242,49.81388854980469,45.926883697509766,45.713783264160156,44.104583740234375,43.99007797241211,45.09665298461914,44.18511962890625,44.3887939453125,100,50,0,0,0,0,0,0,0,0,9.275392532348633,17179869184,0,9506766848,0
209,1771879259722,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.5861930847168,45.29264450073242,49.81388854980469,45.926883697509766,45.713783264160156,44.104583740234375,43.99007797241211,45.09665298461914,44.18511962890625,44.3887939453125,50,NaN,100,0,0,0,0,0,0,0,9.275392532348633,17179869184,0,9498591232,0
209,1771879259932,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.5861930847168,45.29264450073242,49.81388854980469,45.926883697509766,45.713783264160156,44.104583740234375,43.99007797241211,45.09665298461914,44.18511962890625,44.3887939453125,23.809524536132813,19.047618865966797,14.285715103149414,38.095237731933594,9.523809432983398,14.285715103149414,0,0,0,0,9.275392532348633,17179869184,0,9495445504,0
209,1771879260142,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.5861930847168,45.29264450073242,49.81388854980469,45.926883697509766,45.713783264160156,44.104583740234375,43.99007797241211,45.09665298461914,44.18511962890625,44.3887939453125,25,27.272727966308594,60.000003814697266,31.57894515991211,35,19.047618865966797,4.761904716491699,0,0,0,9.275392532348633,17179869184,0,9498378240,0
209,1771879260352,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.063480377197266,45.85938262939453,52.29719543457031,49.78263473510742,48.35106658935547,46.46287536621094,45.04743194580078,46.35873031616211,45.149330139160156,45.21997833251953,14.285715103149414,14.285715103149414,42.85714340209961,72.7272720336914,38.095237731933594,23.809524536132813,0,0,0,0,9.275392532348633,17179869184,0,9428058112,0
202,1771879260562,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.063480377197266,45.85938262939453,52.29719543457031,49.78263473510742,48.35106658935547,46.46287536621094,45.04743194580078,46.35873031616211,45.149330139160156,45.21997833251953,15.000000953674316,10,66.66667175292969,28.571430206298828,52.38095474243164,10,4.761904716491699,4.761904716491699,4.545454502105713,0,9.275392532348633,17179869184,0,9467412480,0
202,1771879260765,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.063480377197266,45.85938262939453,52.29719543457031,49.78263473510742,48.35106658935547,46.46287536621094,45.04743194580078,46.35873031616211,45.149330139160156,45.21997833251953,10.526315689086914,10,73.68421173095703,63.15789031982422,15.000000953674316,4.545454502105713,0,0,0,0,9.781813621520996,17179869184,0,9488465920,0
205,1771879260967,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.063480377197266,45.85938262939453,52.29719543457031,49.78263473510742,48.35106658935547,46.46287536621094,45.04743194580078,46.35873031616211,45.149330139160156,45.21997833251953,42.85714340209961,35,72.7272720336914,75,40,42.105262756347656,15.000000953674316,5.263157844543457,0,5,9.781813621520996,17179869184,0,9541009408,0
200,1771879261173,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.063480377197266,45.85938262939453,52.29719543457031,49.78263473510742,48.35106658935547,46.46287536621094,45.04743194580078,46.35873031616211,45.149330139160156,45.21997833251953,26.3157901763916,20,73.68421173095703,50,28.571430206298828,22.72727394104004,10.526315689086914,0,0,0,9.781813621520996,17179869184,0,9337307136,0
206,1771879261373,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.9486198425293,47.150264739990234,57.23223876953125,53.49333190917969,51.56683349609375,49.24995422363281,47.08783721923828,48.544456481933594,46.83527374267578,47.20829772949219,36.842105865478516,26.3157901763916,55,55,10.526315689086914,15.789472579956055,13.636363983154297,0,0,0,9.781813621520996,17179869184,0,9490006016,0
9,1771879261580,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.9486198425293,47.150264739990234,57.23223876953125,53.49333190917969,51.56683349609375,49.24995422363281,47.08783721923828,48.544456481933594,46.83527374267578,47.20829772949219,35,28.571430206298828,42.105262756347656,57.142860412597656,28.571430206298828,19.047618865966797,0,0,0,0,9.781813621520996,17179869184,0,8998748160,0
