Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771879410430,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.07225799560547,46.100223541259766,52.89009094238281,48.6432991027832,47.48768615722656,45.179283142089844,45.06050109863281,45.773643493652344,45.52195739746094,45.08507537841797,100,100,0,0,0,0,0,0,0,0,8.476457595825195,17179869184,0,8871542784,0
209,1771879410431,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.07225799560547,46.100223541259766,52.89009094238281,48.6432991027832,47.48768615722656,45.179283142089844,45.06050109863281,45.773643493652344,45.52195739746094,45.08507537841797,0,50,100,100,0,0,0,0,0,0,8.476457595825195,17179869184,0,8871804928,0
209,1771879410641,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.07225799560547,46.100223541259766,52.89009094238281,48.6432991027832,47.48768615722656,45.179283142089844,45.06050109863281,45.773643493652344,45.52195739746094,45.08507537841797,25,15.000000953674316,66.66667175292969,50,19.047618865966797,0,0,0,0,0,8.476457595825195,17179869184,0,9112289280,0
209,1771879410851,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.07225799560547,46.100223541259766,52.89009094238281,48.6432991027832,47.48768615722656,45.179283142089844,45.06050109863281,45.773643493652344,45.52195739746094,45.08507537841797,20,14.285715103149414,45,9.523809432983398,66.66667175292969,0,0,0,0,0,8.303900718688965,17179869184,0,9221193728,0
205,1771879411061,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.07225799560547,46.100223541259766,52.89009094238281,48.6432991027832,47.48768615722656,45.179283142089844,45.06050109863281,45.773643493652344,45.52195739746094,45.08507537841797,25,10,66.66667175292969,71.42857360839844,23.809524536132813,9.523809432983398,4.761904716491699,4.761904716491699,0,0,8.303900718688965,17179869184,0,9135751168,0
202,1771879411266,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.009891510009766,46.57784652709961,55.49470520019531,51.82759475708008,50.59477996826172,47.141845703125,45.82303237915039,47.002437591552734,46.29254913330078,45.81695556640625,21.052631378173828,10,70,61.904762268066406,9.523809432983398,0,0,0,0,0,8.303900718688965,17179869184,0,9248178176,0
202,1771879411468,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.009891510009766,46.57784652709961,55.49470520019531,51.82759475708008,50.59477996826172,47.141845703125,45.82303237915039,47.002437591552734,46.29254913330078,45.81695556640625,25,14.285715103149414,75,50,15.000000953674316,9.523809432983398,0,0,0,0,8.303900718688965,17179869184,0,9358770176,0
208,1771879411671,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.009891510009766,46.57784652709961,55.49470520019531,51.82759475708008,50.59477996826172,47.141845703125,45.82303237915039,47.002437591552734,46.29254913330078,45.81695556640625,45,36.842105865478516,70,57.894737243652344,55,42.85714340209961,23.809524536132813,23.809524536132813,15.000000953674316,20,8.303900718688965,17179869184,0,9187852288,0
200,1771879411879,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.009891510009766,46.57784652709961,55.49470520019531,51.82759475708008,50.59477996826172,47.141845703125,45.82303237915039,47.002437591552734,46.29254913330078,45.81695556640625,26.3157901763916,10,60.000003814697266,52.38095474243164,25,19.047618865966797,4.761904716491699,0,0,0,13.002799034118652,17179869184,0,9369059328,0
207,1771879412080,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.009891510009766,46.57784652709961,55.49470520019531,51.82759475708008,50.59477996826172,47.141845703125,45.82303237915039,47.002437591552734,46.29254913330078,45.81695556640625,20,19.047618865966797,65,40,19.047618865966797,31.57894515991211,5,0,0,5,13.002799034118652,17179869184,0,9524461568,0
14,1771879412287,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.889801025390625,47.886314392089844,56.054237365722656,52.589107513427734,51.118309020996094,48.97761154174805,47.0951042175293,48.530975341796875,47.65796661376953,47.22004699707031,19.047618865966797,10,19.047618865966797,0,0,0,0,0,0,0,13.002799034118652,17179869184,0,8926003200,0
