Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771879320274,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.33192825317383,46.717132568359375,52.642494201660156,48.09602737426758,46.78058624267578,45.208717346191406,45.4040641784668,46.06808090209961,45.556060791015625,44.718360900878906,100,0,100,0,0,0,0,0,0,0,8.157569885253906,17179869184,0,8951300096,0
205,1771879320274,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.33192825317383,46.717132568359375,52.642494201660156,48.09602737426758,46.78058624267578,45.208717346191406,45.4040641784668,46.06808090209961,45.556060791015625,44.718360900878906,NaN,NaN,0,0,0,0,0,NaN,0,0,8.157569885253906,17179869184,0,8951480320,0
209,1771879320479,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.33192825317383,46.717132568359375,52.642494201660156,48.09602737426758,46.78058624267578,45.208717346191406,45.4040641784668,46.06808090209961,45.556060791015625,44.718360900878906,45,50,50,28.571430206298828,10.526315689086914,50,0,0,0,0,8.157569885253906,17179869184,0,9192538112,0
209,1771879320689,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.33192825317383,46.717132568359375,52.642494201660156,48.09602737426758,46.78058624267578,45.208717346191406,45.4040641784668,46.06808090209961,45.556060791015625,44.718360900878906,57.142860412597656,59.09090805053711,76.19047546386719,55,4.545454502105713,0,0,4.545454502105713,0,0,8.157569885253906,17179869184,0,9192538112,0
200,1771879320899,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.33192825317383,46.717132568359375,52.642494201660156,48.09602737426758,46.78058624267578,45.208717346191406,45.4040641784668,46.06808090209961,45.556060791015625,44.718360900878906,63.15789031982422,70,90.47618865966797,52.38095474243164,33.333335876464844,9.523809432983398,9.523809432983398,9.090909004211426,0,0,10.345145225524902,17179869184,0,9232269312,0
209,1771879321100,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.33192825317383,46.717132568359375,52.642494201660156,48.09602737426758,46.78058624267578,45.208717346191406,45.4040641784668,46.06808090209961,45.556060791015625,44.718360900878906,52.38095474243164,55,90,68.42105102539063,57.894737243652344,30.000001907348633,5,0,0,0,10.345145225524902,17179869184,0,9367699456,0
201,1771879321310,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.95347213745117,47.52778625488281,57.816986083984375,53.95452880859375,50.75555419921875,48.61315155029297,46.761253356933594,48.18302536010742,46.521339416503906,46.46849822998047,70,65,80.95238494873047,54.54545593261719,28.571430206298828,14.285715103149414,0,0,0,0,10.345145225524902,17179869184,0,9532882944,0
200,1771879321512,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.95347213745117,47.52778625488281,57.816986083984375,53.95452880859375,50.75555419921875,48.61315155029297,46.761253356933594,48.18302536010742,46.521339416503906,46.46849822998047,75,80.95238494873047,73.68421173095703,63.15789031982422,47.619049072265625,40,28.571430206298828,15.789472579956055,14.285715103149414,10,10.345145225524902,17179869184,0,9329164288,0
209,1771879321713,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.95347213745117,47.52778625488281,57.816986083984375,53.95452880859375,50.75555419921875,48.61315155029297,46.761253356933594,48.18302536010742,46.521339416503906,46.46849822998047,95,36.842105865478516,28.571430206298828,47.619049072265625,21.052631378173828,52.38095474243164,15.000000953674316,10,10,10,14.349340438842773,17179869184,0,9509453824,0
10,1771879321923,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.95347213745117,47.52778625488281,57.816986083984375,53.95452880859375,50.75555419921875,48.61315155029297,46.761253356933594,48.18302536010742,46.521339416503906,46.46849822998047,66.66667175292969,52.38095474243164,70,25,9.523809432983398,0,4.761904716491699,0,0,4.545454502105713,14.349340438842773,17179869184,0,8847769600,0
