Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771879380469,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.38288879394531,46.36197280883789,51.703819274902344,47.53193664550781,46.83509826660156,44.698455810546875,45.088356018066406,45.639434814453125,45.17281723022461,45.0452880859375,50,66.66667175292969,0,0,0,0,0,0,0,0,7.925075531005859,17179869184,0,8878112768,0
209,1771879380469,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.38288879394531,46.36197280883789,51.703819274902344,47.53193664550781,46.83509826660156,44.698455810546875,45.088356018066406,45.639434814453125,45.17281723022461,45.0452880859375,0,NaN,100,0,0,0,0,0,0,0,7.925075531005859,17179869184,0,8879915008,0
209,1771879380679,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.38288879394531,46.36197280883789,51.703819274902344,47.53193664550781,46.83509826660156,44.698455810546875,45.088356018066406,45.639434814453125,45.17281723022461,45.0452880859375,28.571430206298828,14.285715103149414,54.54545593261719,19.047618865966797,38.095237731933594,28.571430206298828,0,0,0,0,7.925075531005859,17179869184,0,8879915008,0
203,1771879380889,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.38288879394531,46.36197280883789,51.703819274902344,47.53193664550781,46.83509826660156,44.698455810546875,45.088356018066406,45.639434814453125,45.17281723022461,45.0452880859375,20,14.285715103149414,80,40,5,4.761904716491699,0,0,0,0,10.30241584777832,17179869184,0,8879915008,0
203,1771879381093,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.38288879394531,46.36197280883789,51.703819274902344,47.53193664550781,46.83509826660156,44.698455810546875,45.088356018066406,45.639434814453125,45.17281723022461,45.0452880859375,21.052631378173828,15.789472579956055,66.66667175292969,47.619049072265625,45.45454788208008,28.571430206298828,5.263157844543457,5,0,4.761904716491699,10.30241584777832,17179869184,0,9136406528,0
209,1771879381296,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.829803466796875,46.79581069946289,54.93965148925781,50.68431854248047,51.14043426513672,47.86806869506836,45.856449127197266,46.78888702392578,46.122154235839844,46.380638122558594,9.523809432983398,9.523809432983398,10.526315689086914,40,50,0,0,0,0,0,10.30241584777832,17179869184,0,9281323008,0
209,1771879381506,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.829803466796875,46.79581069946289,54.93965148925781,50.68431854248047,51.14043426513672,47.86806869506836,45.856449127197266,46.78888702392578,46.122154235839844,46.380638122558594,4.761904716491699,4.761904716491699,9.090909004211426,100,0,0,0,0,0,0,10.30241584777832,17179869184,0,9389899776,0
204,1771879381716,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.829803466796875,46.79581069946289,54.93965148925781,50.68431854248047,51.14043426513672,47.86806869506836,45.856449127197266,46.78888702392578,46.122154235839844,46.380638122558594,47.619049072265625,40,72.7272720336914,59.09090805053711,45,35,28.571430206298828,23.809524536132813,18.18181800842285,18.18181800842285,11.619834899902344,17179869184,0,9230516224,0
208,1771879381921,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.829803466796875,46.79581069946289,54.93965148925781,50.68431854248047,51.14043426513672,47.86806869506836,45.856449127197266,46.78888702392578,46.122154235839844,46.380638122558594,14.285715103149414,9.523809432983398,68.42105102539063,47.36842346191406,38.095237731933594,33.333335876464844,4.761904716491699,4.761904716491699,0,0,11.619834899902344,17179869184,0,9417736192,0
10,1771879382129,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.829803466796875,46.79581069946289,54.93965148925781,50.68431854248047,51.14043426513672,47.86806869506836,45.856449127197266,46.78888702392578,46.122154235839844,46.380638122558594,26.3157901763916,20,65,42.85714340209961,42.85714340209961,5,4.545454502105713,0,4.545454502105713,0,11.619834899902344,17179869184,0,8908079104,0
