Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771877255870,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.58554458618164,47.56730270385742,53.87432861328125,49.17835998535156,48.06776428222656,45.91337585449219,46.540122985839844,47.18389892578125,46.25929641723633,47.05243682861328,100,50,50,0,0,0,0,0,0,0,9.933650016784668,17179869184,0,9279029248,0
201,1771877255870,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.58554458618164,47.56730270385742,53.87432861328125,49.17835998535156,48.06776428222656,45.91337585449219,46.540122985839844,47.18389892578125,46.25929641723633,47.05243682861328,NaN,NaN,0,100,0,0,0,0,0,0,9.933650016784668,17179869184,0,9279045632,0
209,1771877256072,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.58554458618164,47.56730270385742,53.87432861328125,49.17835998535156,48.06776428222656,45.91337585449219,46.540122985839844,47.18389892578125,46.25929641723633,47.05243682861328,65,60.000003814697266,65,45,15.789472579956055,5,0,0,0,0,9.933650016784668,17179869184,0,9281536000,0
209,1771877256282,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.91310501098633,47.8238410949707,54.241554260253906,50.591495513916016,48.75132751464844,46.5051155090332,46.80265426635742,47.741153717041016,46.59561538696289,47.30267333984375,23.809524536132813,28.571430206298828,90.47618865966797,42.85714340209961,9.090909004211426,0,0,0,0,0,9.933650016784668,17179869184,0,9281536000,0
209,1771877256492,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.91310501098633,47.8238410949707,54.241554260253906,50.591495513916016,48.75132751464844,46.5051155090332,46.80265426635742,47.741153717041016,46.59561538696289,47.30267333984375,25,23.809524536132813,95,45,19.047618865966797,14.285715103149414,4.545454502105713,0,4.545454502105713,0,9.933650016784668,17179869184,0,9341845504,0
209,1771877256702,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.91310501098633,47.8238410949707,54.241554260253906,50.591495513916016,48.75132751464844,46.5051155090332,46.80265426635742,47.741153717041016,46.59561538696289,47.30267333984375,4.761904716491699,0,4.545454502105713,0,61.904762268066406,40.90909194946289,0,0,0,0,9.933650016784668,17179869184,0,9377366016,0
203,1771877256912,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.91310501098633,47.8238410949707,54.241554260253906,50.591495513916016,48.75132751464844,46.5051155090332,46.80265426635742,47.741153717041016,46.59561538696289,47.30267333984375,0,0,0,0,100,0,0,0,0,0,11.029800415039063,17179869184,0,9377300480,0
208,1771877257116,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.91310501098633,47.8238410949707,54.241554260253906,50.591495513916016,48.75132751464844,46.5051155090332,46.80265426635742,47.741153717041016,46.59561538696289,47.30267333984375,30.000001907348633,33.333335876464844,45,40,70,26.3157901763916,20,9.523809432983398,5,10,11.029800415039063,17179869184,0,9381216256,0
209,1771877257324,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.16481399536133,48.82126235961914,56.000205993652344,52.69265365600586,56.385894775390625,52.00428009033203,47.907535552978516,49.10433578491211,47.97161102294922,48.796348571777344,23.809524536132813,20,50,47.619049072265625,52.38095474243164,38.095237731933594,19.047618865966797,19.047618865966797,13.636363983154297,13.636363983154297,11.029800415039063,17179869184,0,9412001792,0
209,1771877257534,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.16481399536133,48.82126235961914,56.000205993652344,52.69265365600586,56.385894775390625,52.00428009033203,47.907535552978516,49.10433578491211,47.97161102294922,48.796348571777344,33.333335876464844,23.809524536132813,66.66667175292969,23.809524536132813,19.047618865966797,42.85714340209961,14.285715103149414,0,0,0,11.029800415039063,17179869184,0,9410510848,0
