Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771877098263,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.47596740722656,47.070133209228516,50.711273193359375,47.380489349365234,48.141578674316406,45.29997634887695,46.33379364013672,46.54327392578125,46.2774543762207,46.13053894042969,50,66.66667175292969,0,0,0,0,0,0,0,0,10.816584587097168,17179869184,0,9273982976,0
204,1771877098264,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.47596740722656,47.070133209228516,50.711273193359375,47.380489349365234,48.141578674316406,45.29997634887695,46.33379364013672,46.54327392578125,46.2774543762207,46.13053894042969,100,0,NaN,NaN,0,0,0,0,0,0,10.816584587097168,17179869184,0,9273982976,0
209,1771877098468,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.47596740722656,47.070133209228516,50.711273193359375,47.380489349365234,48.141578674316406,45.29997634887695,46.33379364013672,46.54327392578125,46.2774543762207,46.13053894042969,63.15789031982422,65,54.54545593261719,14.285715103149414,4.761904716491699,4.761904716491699,0,0,0,0,10.816584587097168,17179869184,0,9273982976,0
209,1771877098679,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.47596740722656,47.070133209228516,50.711273193359375,47.380489349365234,48.141578674316406,45.29997634887695,46.33379364013672,46.54327392578125,46.2774543762207,46.13053894042969,54.54545593261719,55,36.842105865478516,52.6315803527832,30.000001907348633,0,0,0,0,0,10.816584587097168,17179869184,0,9273982976,0
209,1771877098889,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.47596740722656,47.070133209228516,50.711273193359375,47.380489349365234,48.141578674316406,45.29997634887695,46.33379364013672,46.54327392578125,46.2774543762207,46.13053894042969,14.285715103149414,9.523809432983398,54.54545593261719,85.71428680419922,33.333335876464844,9.090909004211426,0,0,0,0,8.55893611907959,17179869184,0,9323167744,0
209,1771877099099,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.47596740722656,47.070133209228516,50.711273193359375,47.380489349365234,48.141578674316406,45.29997634887695,46.33379364013672,46.54327392578125,46.2774543762207,46.13053894042969,20,23.809524536132813,63.15789031982422,31.81818199157715,38.095237731933594,9.523809432983398,0,0,0,0,8.55893611907959,17179869184,0,9354412032,0
207,1771877099309,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.785369873046875,47.42205047607422,54.466094970703125,52.01021194458008,52.34693908691406,47.90325927734375,46.97258758544922,47.72746276855469,46.526668548583984,46.978790283203125,14.285715103149414,10,38.095237731933594,0,100,0,0,0,0,0,8.55893611907959,17179869184,0,9354412032,0
209,1771877099516,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.785369873046875,47.42205047607422,54.466094970703125,52.01021194458008,52.34693908691406,47.90325927734375,46.97258758544922,47.72746276855469,46.526668548583984,46.978790283203125,26.3157901763916,25,76.19047546386719,40,52.6315803527832,27.272727966308594,28.571430206298828,9.523809432983398,9.523809432983398,0,8.55893611907959,17179869184,0,9354412032,0
209,1771877099726,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.785369873046875,47.42205047607422,54.466094970703125,52.01021194458008,52.34693908691406,47.90325927734375,46.97258758544922,47.72746276855469,46.526668548583984,46.978790283203125,23.809524536132813,25,55,33.333335876464844,63.6363639831543,20,14.285715103149414,18.18181800842285,9.523809432983398,14.285715103149414,11.327278137207031,17179869184,0,9354412032,0
204,1771877099937,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.785369873046875,47.42205047607422,54.466094970703125,52.01021194458008,52.34693908691406,47.90325927734375,46.97258758544922,47.72746276855469,46.526668548583984,46.978790283203125,30.000001907348633,31.81818199157715,71.42857360839844,40.90909194946289,14.285715103149414,14.285715103149414,9.523809432983398,5,0,0,11.327278137207031,17179869184,0,9391767552,0
