Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771876940896,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.878379821777344,44.76064682006836,48.28827667236328,45.221797943115234,45.01289367675781,42.08834457397461,44.078407287597656,43.5806999206543,43.185977935791016,44.073387145996094,100,50,0,0,0,0,0,0,0,0,8.299705505371094,17179869184,0,9175220224,0
209,1771876940896,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.878379821777344,44.76064682006836,48.28827667236328,45.221797943115234,45.01289367675781,42.08834457397461,44.078407287597656,43.5806999206543,43.185977935791016,44.073387145996094,50,NaN,100,NaN,0,0,0,0,0,0,8.299705505371094,17179869184,0,9175285760,0
209,1771876941106,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.878379821777344,44.76064682006836,48.28827667236328,45.221797943115234,45.01289367675781,42.08834457397461,44.078407287597656,43.5806999206543,43.185977935791016,44.073387145996094,55,57.142860412597656,57.894737243652344,42.85714340209961,28.571430206298828,4.761904716491699,0,0,0,0,8.299705505371094,17179869184,0,9175285760,0
205,1771876941316,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.798282623291016,45.394351959228516,53.0931396484375,48.11481475830078,47.34565734863281,44.32775115966797,44.784141540527344,44.501827239990234,44.11138916015625,44.933128356933594,13.636363983154297,14.285715103149414,95.45454406738281,40,9.523809432983398,0,0,0,0,0,8.299705505371094,17179869184,0,9175285760,0
209,1771876941521,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.798282623291016,45.394351959228516,53.0931396484375,48.11481475830078,47.34565734863281,44.32775115966797,44.784141540527344,44.501827239990234,44.11138916015625,44.933128356933594,21.052631378173828,10,90,50,14.285715103149414,5,0,0,0,0,8.299705505371094,17179869184,0,9304408064,0
209,1771876941731,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.798282623291016,45.394351959228516,53.0931396484375,48.11481475830078,47.34565734863281,44.32775115966797,44.784141540527344,44.501827239990234,44.11138916015625,44.933128356933594,20,19.047618865966797,52.38095474243164,19.047618865966797,63.6363639831543,0,0,0,0,0,11.037886619567871,17179869184,0,9344991232,0
204,1771876941941,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.798282623291016,45.394351959228516,53.0931396484375,48.11481475830078,47.34565734863281,44.32775115966797,44.784141540527344,44.501827239990234,44.11138916015625,44.933128356933594,20,15.000000953674316,71.42857360839844,23.809524536132813,0,40.90909194946289,0,0,0,0,11.037886619567871,17179869184,0,9345007616,0
209,1771876942146,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.798282623291016,45.394351959228516,53.0931396484375,48.11481475830078,47.34565734863281,44.32775115966797,44.784141540527344,44.501827239990234,44.11138916015625,44.933128356933594,30.000001907348633,20,60.000003814697266,50,45,20,19.047618865966797,14.285715103149414,10,15.000000953674316,11.037886619567871,17179869184,0,9359392768,0
206,1771876942356,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.780059814453125,46.45425033569336,56.066932678222656,50.96057891845703,50.826210021972656,47.598140716552734,46.0803108215332,45.84676742553711,45.415889739990234,46.562278747558594,4.761904716491699,5,30.000001907348633,50,23.809524536132813,5,0,0,0,0,11.037886619567871,17179869184,0,9387835392,0
207,1771876942564,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.780059814453125,46.45425033569336,56.066932678222656,50.96057891845703,50.826210021972656,47.598140716552734,46.0803108215332,45.84676742553711,45.415889739990234,46.562278747558594,14.285715103149414,14.285715103149414,22.72727394104004,15.000000953674316,18.18181800842285,63.6363639831543,4.761904716491699,0,0,0,11.037886619567871,17179869184,0,9387835392,0
209,1771876942771,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.780059814453125,46.45425033569336,56.066932678222656,50.96057891845703,50.826210021972656,47.598140716552734,46.0803108215332,45.84676742553711,45.415889739990234,46.562278747558594,28.571430206298828,38.095237731933594,36.842105865478516,57.142860412597656,44.4444465637207,14.285715103149414,0,4.761904716491699,0,0,15.41848373413086,17179869184,0,9409691648,0
201,1771876942981,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.780059814453125,46.45425033569336,56.066932678222656,50.96057891845703,50.826210021972656,47.598140716552734,46.0803108215332,45.84676742553711,45.415889739990234,46.562278747558594,25,23.809524536132813,85.71428680419922,70,27.272727966308594,0,0,0,0,0,15.41848373413086,17179869184,0,9411182592,0
209,1771876943183,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.780059814453125,46.45425033569336,56.066932678222656,50.96057891845703,50.826210021972656,47.598140716552734,46.0803108215332,45.84676742553711,45.415889739990234,46.562278747558594,65,75,85,78.94737243652344,42.105262756347656,15.000000953674316,5,5,5,5,15.41848373413086,17179869184,0,9411182592,0
209,1771876943393,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.07047653198242,46.918190002441406,55.82664489746094,53.102394104003906,51.04863739013672,48.158111572265625,46.314430236816406,46.962589263916016,45.60044479370117,46.68492126464844,35,45,38.095237731933594,45.45454788208008,13.636363983154297,55,4.545454502105713,0,0,0,15.41848373413086,17179869184,0,9411182592,0
209,1771876943603,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.07047653198242,46.918190002441406,55.82664489746094,53.102394104003906,51.04863739013672,48.158111572265625,46.314430236816406,46.962589263916016,45.60044479370117,46.68492126464844,47.619049072265625,47.619049072265625,61.904762268066406,28.571430206298828,19.047618865966797,85.71428680419922,19.047618865966797,9.523809432983398,4.761904716491699,9.090909004211426,15.41848373413086,17179869184,0,9427206144,0
207,1771876943813,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.07047653198242,46.918190002441406,55.82664489746094,53.102394104003906,51.04863739013672,48.158111572265625,46.314430236816406,46.962589263916016,45.60044479370117,46.68492126464844,38.095237731933594,35,80,61.904762268066406,27.272727966308594,23.809524536132813,0,5,0,0,16.721933364868164,17179869184,0,9414803456,0
209,1771876944021,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.07047653198242,46.918190002441406,55.82664489746094,53.102394104003906,51.04863739013672,48.158111572265625,46.314430236816406,46.962589263916016,45.60044479370117,46.68492126464844,42.105262756347656,38.095237731933594,50,89.47368621826172,21.052631378173828,14.285715103149414,10,9.090909004211426,4.761904716491699,0,16.721933364868164,17179869184,0,9414131712,0
