Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771879211564,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.76240158081055,45.14665603637695,51.052772521972656,46.17953872680664,45.81438446044922,44.094120025634766,44.05961227416992,44.527706146240234,43.88932418823242,43.803558349609375,100,0,0,0,0,0,0,0,0,0,7.760143280029297,17179869184,0,9488039936,0
200,1771879211564,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.76240158081055,45.14665603637695,51.052772521972656,46.17953872680664,45.81438446044922,44.094120025634766,44.05961227416992,44.527706146240234,43.88932418823242,43.803558349609375,NaN,66.66667175292969,100,0,0,0,0,0,0,0,7.760143280029297,17179869184,0,9488400384,0
209,1771879211765,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.76240158081055,45.14665603637695,51.052772521972656,46.17953872680664,45.81438446044922,44.094120025634766,44.05961227416992,44.527706146240234,43.88932418823242,43.803558349609375,57.142860412597656,61.11111068725586,60.000003814697266,45,25,5,0,0,0,0,11.844688415527344,17179869184,0,9492774912,0
209,1771879211975,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.76240158081055,45.14665603637695,51.052772521972656,46.17953872680664,45.81438446044922,44.094120025634766,44.05961227416992,44.527706146240234,43.88932418823242,43.803558349609375,33.333335876464844,28.571430206298828,57.142860412597656,54.54545593261719,47.619049072265625,19.047618865966797,0,0,0,0,11.844688415527344,17179869184,0,9489514496,0
209,1771879212185,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.76240158081055,45.14665603637695,51.052772521972656,46.17953872680664,45.81438446044922,44.094120025634766,44.05961227416992,44.527706146240234,43.88932418823242,43.803558349609375,45,50,78.94737243652344,38.095237731933594,33.333335876464844,9.523809432983398,4.761904716491699,9.090909004211426,0,0,11.844688415527344,17179869184,0,9485287424,0
209,1771879212395,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.718955993652344,45.76705551147461,53.25099182128906,49.613224029541016,49.29756164550781,46.43830108642578,44.739681243896484,45.6732177734375,44.637489318847656,44.869728088378906,47.619049072265625,57.142860412597656,22.72727394104004,0,80.95238494873047,0,0,0,0,0,11.844688415527344,17179869184,0,9477619712,0
209,1771879212605,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.718955993652344,45.76705551147461,53.25099182128906,49.613224029541016,49.29756164550781,46.43830108642578,44.739681243896484,45.6732177734375,44.637489318847656,44.869728088378906,47.619049072265625,47.619049072265625,85.71428680419922,15.000000953674316,4.545454502105713,19.047618865966797,0,0,0,0,11.844688415527344,17179869184,0,9471623168,0
206,1771879212815,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.718955993652344,45.76705551147461,53.25099182128906,49.613224029541016,49.29756164550781,46.43830108642578,44.739681243896484,45.6732177734375,44.637489318847656,44.869728088378906,35,28.571430206298828,50,50,30.000001907348633,80,5,4.761904716491699,9.523809432983398,8.69565200805664,11.351689338684082,17179869184,0,9460334592,0
207,1771879213022,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.718955993652344,45.76705551147461,53.25099182128906,49.613224029541016,49.29756164550781,46.43830108642578,44.739681243896484,45.6732177734375,44.637489318847656,44.869728088378906,33.333335876464844,23.809524536132813,57.142860412597656,52.38095474243164,25,31.81818199157715,0,0,0,0,11.351689338684082,17179869184,0,9476947968,0
208,1771879213230,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.718955993652344,45.76705551147461,53.25099182128906,49.613224029541016,49.29756164550781,46.43830108642578,44.739681243896484,45.6732177734375,44.637489318847656,44.869728088378906,31.57894515991211,28.571430206298828,45,65,28.571430206298828,20,4.761904716491699,0,0,0,11.351689338684082,17179869184,0,9476063232,0
