Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771879362648,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.961429595947266,45.83208465576172,50.07452392578125,46.40858459472656,46.444435119628906,44.17203903198242,44.392494201660156,45.001522064208984,45.16904830932617,44.577415466308594,100,66.66667175292969,50,66.66667175292969,0,0,0,0,0,0,10.886247634887695,17179869184,0,8876916736,0
203,1771879362649,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.961429595947266,45.83208465576172,50.07452392578125,46.40858459472656,46.444435119628906,44.17203903198242,44.392494201660156,45.001522064208984,45.16904830932617,44.577415466308594,NaN,NaN,50,0,NaN,0,0,0,0,0,10.886247634887695,17179869184,0,8876998656,0
209,1771879362853,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.961429595947266,45.83208465576172,50.07452392578125,46.40858459472656,46.444435119628906,44.17203903198242,44.392494201660156,45.001522064208984,45.16904830932617,44.577415466308594,65,61.904762268066406,57.894737243652344,42.105262756347656,35,5,0,0,0,0,8.220794677734375,17179869184,0,8883699712,0
209,1771879363063,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.961429595947266,45.83208465576172,50.07452392578125,46.40858459472656,46.444435119628906,44.17203903198242,44.392494201660156,45.001522064208984,45.16904830932617,44.577415466308594,28.571430206298828,25,71.42857360839844,47.619049072265625,13.636363983154297,14.285715103149414,0,0,0,0,8.220794677734375,17179869184,0,8883699712,0
209,1771879363273,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.64176940917969,46.3552360534668,53.66704559326172,50.27481460571289,48.25580596923828,45.87852096557617,45.18104934692383,46.10462951660156,45.83576583862305,45.156280517578125,19.047618865966797,9.523809432983398,81.81818389892578,57.142860412597656,10,14.285715103149414,4.761904716491699,0,0,0,8.220794677734375,17179869184,0,8991277056,0
209,1771879363483,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.64176940917969,46.3552360534668,53.66704559326172,50.27481460571289,48.25580596923828,45.87852096557617,45.18104934692383,46.10462951660156,45.83576583862305,45.156280517578125,10,10,75,70,0,4.545454502105713,0,0,0,0,8.220794677734375,17179869184,0,9051963392,0
209,1771879363693,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.64176940917969,46.3552360534668,53.66704559326172,50.27481460571289,48.25580596923828,45.87852096557617,45.18104934692383,46.10462951660156,45.83576583862305,45.156280517578125,5,13.636363983154297,65,4.545454502105713,100,0,0,0,0,0,8.220794677734375,17179869184,0,9078407168,0
201,1771879363903,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.64176940917969,46.3552360534668,53.66704559326172,50.27481460571289,48.25580596923828,45.87852096557617,45.18104934692383,46.10462951660156,45.83576583862305,45.156280517578125,33.333335876464844,31.57894515991211,61.904762268066406,36.842105865478516,47.619049072265625,19.047618865966797,23.809524536132813,9.523809432983398,5,4.761904716491699,8.528334617614746,17179869184,0,9108520960,0
209,1771879364104,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.64176940917969,46.3552360534668,53.66704559326172,50.27481460571289,48.25580596923828,45.87852096557617,45.18104934692383,46.10462951660156,45.83576583862305,45.156280517578125,26.3157901763916,20,36.842105865478516,38.095237731933594,25,40,10,4.761904716491699,0,0,8.528334617614746,17179869184,0,9138405376,0
209,1771879364314,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.910972595214844,47.523075103759766,55.994667053222656,52.657806396484375,52.130821228027344,48.43095397949219,47.0454216003418,47.943626403808594,47.21681213378906,46.42675018310547,30.000001907348633,25,45.45454788208008,20,57.142860412597656,19.047618865966797,4.761904716491699,0,0,0,8.528334617614746,17179869184,0,9141403648,0
