Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771879422799,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.91670608520508,45.929080963134766,50.38520050048828,47.01658630371094,46.20330047607422,43.75282287597656,44.48712921142578,45.08933639526367,44.70466232299805,43.92322540283203,50,0,0,0,0,0,0,0,0,0,7.227574825286865,17179869184,0,8875474944,0
206,1771879422799,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.91670608520508,45.929080963134766,50.38520050048828,47.01658630371094,46.20330047607422,43.75282287597656,44.48712921142578,45.08933639526367,44.70466232299805,43.92322540283203,NaN,100,50,0,0,0,0,0,0,0,7.227574825286865,17179869184,0,8875474944,0
209,1771879423006,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.91670608520508,45.929080963134766,50.38520050048828,47.01658630371094,46.20330047607422,43.75282287597656,44.48712921142578,45.08933639526367,44.70466232299805,43.92322540283203,60.000003814697266,61.904762268066406,61.11111068725586,40.90909194946289,23.809524536132813,4.761904716491699,0,0,0,0,7.227574825286865,17179869184,0,8875474944,0
209,1771879423216,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.91670608520508,45.929080963134766,50.38520050048828,47.01658630371094,46.20330047607422,43.75282287597656,44.48712921142578,45.08933639526367,44.70466232299805,43.92322540283203,23.809524536132813,15.789472579956055,59.09090805053711,15.789472579956055,52.38095474243164,0,0,0,0,0,7.227574825286865,17179869184,0,8875474944,0
209,1771879423426,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.028114318847656,46.68890380859375,54.17352294921875,49.463626861572266,49.16216278076172,46.0206413269043,44.964111328125,45.938175201416016,45.58729553222656,44.642066955566406,19.047618865966797,25,60.000003814697266,28.571430206298828,65,0,0,0,0,0,7.227574825286865,17179869184,0,8998682624,0
208,1771879423636,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.028114318847656,46.68890380859375,54.17352294921875,49.463626861572266,49.16216278076172,46.0206413269043,44.964111328125,45.938175201416016,45.58729553222656,44.642066955566406,20,19.047618865966797,52.38095474243164,61.904762268066406,18.18181800842285,0,0,0,0,0,7.227574825286865,17179869184,0,9052536832,0
208,1771879423845,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.028114318847656,46.68890380859375,54.17352294921875,49.463626861572266,49.16216278076172,46.0206413269043,44.964111328125,45.938175201416016,45.58729553222656,44.642066955566406,15.000000953674316,10,100,42.85714340209961,0,4.761904716491699,0,0,0,0,11.686037063598633,17179869184,0,9080586240,0
208,1771879424054,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.028114318847656,46.68890380859375,54.17352294921875,49.463626861572266,49.16216278076172,46.0206413269043,44.964111328125,45.938175201416016,45.58729553222656,44.642066955566406,35,35,80,47.619049072265625,47.619049072265625,23.809524536132813,19.047618865966797,4.761904716491699,9.523809432983398,0,11.686037063598633,17179869184,0,9106702336,0
208,1771879424262,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.85660934448242,47.60177230834961,56.671348571777344,53.23255920410156,51.611427307128906,48.29981994628906,46.61906051635742,47.965415954589844,46.92021179199219,46.01393127441406,35,23.809524536132813,42.85714340209961,40,75,19.047618865966797,14.285715103149414,10,9.523809432983398,13.636363983154297,11.686037063598633,17179869184,0,9137340416,0
209,1771879424470,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.85660934448242,47.60177230834961,56.671348571777344,53.23255920410156,51.611427307128906,48.29981994628906,46.61906051635742,47.965415954589844,46.92021179199219,46.01393127441406,23.809524536132813,20,33.333335876464844,18.18181800842285,23.809524536132813,19.047618865966797,70,0,4.761904716491699,0,11.686037063598633,17179869184,0,9141485568,0
206,1771879424681,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.85660934448242,47.60177230834961,56.671348571777344,53.23255920410156,51.611427307128906,48.29981994628906,46.61906051635742,47.965415954589844,46.92021179199219,46.01393127441406,5,9.523809432983398,0,0,0,0,100,0,0,0,11.686037063598633,17179869184,0,9176236032,0
