Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771876193520,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.1573486328125,44.49562454223633,49.40223693847656,45.100345611572266,45.6492919921875,43.496734619140625,44.213993072509766,44.3349494934082,43.99166488647461,43.656761169433594,100,100,0,0,0,0,0,0,0,0,7.439849853515625,17179869184,0,9491513344,0
200,1771876193520,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.1573486328125,44.49562454223633,49.40223693847656,45.100345611572266,45.6492919921875,43.496734619140625,44.213993072509766,44.3349494934082,43.99166488647461,43.656761169433594,100,100,50,0,0,0,0,0,0,0,7.439849853515625,17179869184,0,9491513344,0
209,1771876193720,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.1573486328125,44.49562454223633,49.40223693847656,45.100345611572266,45.6492919921875,43.496734619140625,44.213993072509766,44.3349494934082,43.99166488647461,43.656761169433594,65,60.000003814697266,63.15789031982422,36.842105865478516,15.000000953674316,5,0,0,0,0,10.882991790771484,17179869184,0,9491513344,0
209,1771876193930,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.1573486328125,44.49562454223633,49.40223693847656,45.100345611572266,45.6492919921875,43.496734619140625,44.213993072509766,44.3349494934082,43.99166488647461,43.656761169433594,19.047618865966797,25,33.333335876464844,76.19047546386719,15.000000953674316,9.523809432983398,0,4.545454502105713,0,4.545454502105713,10.882991790771484,17179869184,0,9491513344,0
209,1771876194140,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.1573486328125,44.49562454223633,49.40223693847656,45.100345611572266,45.6492919921875,43.496734619140625,44.213993072509766,44.3349494934082,43.99166488647461,43.656761169433594,13.636363983154297,9.523809432983398,19.047618865966797,90.47618865966797,4.761904716491699,0,0,0,0,0,10.882991790771484,17179869184,0,9500753920,0
207,1771876194350,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.28463363647461,44.97079086303711,51.762290954589844,50.57396697998047,46.84809875488281,44.48358917236328,45.05562210083008,45.93606185913086,44.35942459106445,44.27757263183594,10,14.285715103149414,9.523809432983398,100,13.636363983154297,0,0,0,0,0,10.882991790771484,17179869184,0,9500803072,0
208,1771876194559,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.28463363647461,44.97079086303711,51.762290954589844,50.57396697998047,46.84809875488281,44.48358917236328,45.05562210083008,45.93606185913086,44.35942459106445,44.27757263183594,10,9.523809432983398,23.809524536132813,76.19047546386719,55,5,4.761904716491699,0,0,0,10.882991790771484,17179869184,0,9500786688,0
208,1771876194767,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.28463363647461,44.97079086303711,51.762290954589844,50.57396697998047,46.84809875488281,44.48358917236328,45.05562210083008,45.93606185913086,44.35942459106445,44.27757263183594,28.571430206298828,25,65,75,47.619049072265625,61.904762268066406,33.333335876464844,23.809524536132813,19.047618865966797,19.047618865966797,11.03144645690918,17179869184,0,9517334528,0
209,1771876194975,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.28463363647461,44.97079086303711,51.762290954589844,50.57396697998047,46.84809875488281,44.48358917236328,45.05562210083008,45.93606185913086,44.35942459106445,44.27757263183594,20,20,45,28.571430206298828,52.38095474243164,14.285715103149414,14.285715103149414,0,0,0,11.03144645690918,17179869184,0,9545367552,0
206,1771876195185,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.28463363647461,44.97079086303711,51.762290954589844,50.57396697998047,46.84809875488281,44.48358917236328,45.05562210083008,45.93606185913086,44.35942459106445,44.27757263183594,40,33.333335876464844,30.000001907348633,14.285715103149414,42.85714340209961,38.095237731933594,10,0,0,0,11.03144645690918,17179869184,0,9545629696,0
