Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771876219001,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.04978561401367,44.429534912109375,48.72760009765625,44.7725944519043,45.89873504638672,43.530723571777344,44.11931228637695,43.650997161865234,43.73429870605469,43.157958984375,50,0,NaN,0,0,0,0,0,0,0,8.552933692932129,17179869184,0,9492660224,0
199,1771876219001,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.04978561401367,44.429534912109375,48.72760009765625,44.7725944519043,45.89873504638672,43.530723571777344,44.11931228637695,43.650997161865234,43.73429870605469,43.157958984375,100,100,50,NaN,0,0,0,0,0,0,8.552933692932129,17179869184,0,9492660224,0
209,1771876219201,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.04978561401367,44.429534912109375,48.72760009765625,44.7725944519043,45.89873504638672,43.530723571777344,44.11931228637695,43.650997161865234,43.73429870605469,43.157958984375,60.000003814697266,60.000003814697266,85,61.904762268066406,15.000000953674316,15.000000953674316,0,0,0,0,8.552933692932129,17179869184,0,9492660224,0
209,1771876219411,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.38086700439453,44.499210357666016,50.19371795654297,46.94904327392578,45.86854553222656,43.6992301940918,44.55406188964844,44.218345642089844,43.957454681396484,43.65895080566406,33.333335876464844,22.72727394104004,85,55,4.761904716491699,0,0,0,0,0,8.552933692932129,17179869184,0,9492660224,0
209,1771876219621,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.38086700439453,44.499210357666016,50.19371795654297,46.94904327392578,45.86854553222656,43.6992301940918,44.55406188964844,44.218345642089844,43.957454681396484,43.65895080566406,55,50,80.95238494873047,40,28.571430206298828,5,0,0,0,0,8.552933692932129,17179869184,0,9518628864,0
209,1771876219831,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.38086700439453,44.499210357666016,50.19371795654297,46.94904327392578,45.86854553222656,43.6992301940918,44.55406188964844,44.218345642089844,43.957454681396484,43.65895080566406,52.38095474243164,60.000003814697266,76.19047546386719,35,19.047618865966797,45.45454788208008,13.043478012084961,4.761904716491699,0,0,8.069907188415527,17179869184,0,9528901632,0
209,1771876220041,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.38086700439453,44.499210357666016,50.19371795654297,46.94904327392578,45.86854553222656,43.6992301940918,44.55406188964844,44.218345642089844,43.957454681396484,43.65895080566406,40,38.095237731933594,80,36.3636360168457,14.285715103149414,0,0,9.523809432983398,0,0,8.069907188415527,17179869184,0,9529982976,0
209,1771876220251,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.19827651977539,46.009735107421875,56.46195983886719,51.13257598876953,49.426422119140625,47.380859375,46.10994338989258,46.575523376464844,45.92398452758789,45.75749206542969,50,50,68.18181610107422,38.095237731933594,38.095237731933594,45,15.000000953674316,22.72727394104004,22.72727394104004,18.18181800842285,8.069907188415527,17179869184,0,9537634304,0
209,1771876220461,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.19827651977539,46.009735107421875,56.46195983886719,51.13257598876953,49.426422119140625,47.380859375,46.10994338989258,46.575523376464844,45.92398452758789,45.75749206542969,47.619049072265625,50,60.000003814697266,60.000003814697266,25,38.095237731933594,27.272727966308594,9.523809432983398,9.523809432983398,4.761904716491699,8.069907188415527,17179869184,0,9537634304,0
200,1771876220671,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.19827651977539,46.009735107421875,56.46195983886719,51.13257598876953,49.426422119140625,47.380859375,46.10994338989258,46.575523376464844,45.92398452758789,45.75749206542969,30.000001907348633,28.571430206298828,52.38095474243164,65,14.285715103149414,23.809524536132813,14.285715103149414,0,0,4.545454502105713,8.069907188415527,17179869184,0,9568583680,0
