Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771876015662,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.820350646972656,43.62587356567383,48.085426330566406,44.47376251220703,45.35125732421875,42.75361633300781,43.40749740600586,43.21543884277344,43.543800354003906,43.26244354248047,50,0,0,0,0,0,0,0,0,0,10.176758766174316,17179869184,0,9531179008,0
202,1771876015662,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.820350646972656,43.62587356567383,48.085426330566406,44.47376251220703,45.35125732421875,42.75361633300781,43.40749740600586,43.21543884277344,43.543800354003906,43.26244354248047,100,100,50,0,0,0,0,0,0,0,10.176758766174316,17179869184,0,9531179008,0
207,1771876015865,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.820350646972656,43.62587356567383,48.085426330566406,44.47376251220703,45.35125732421875,42.75361633300781,43.40749740600586,43.21543884277344,43.543800354003906,43.26244354248047,60.000003814697266,57.894737243652344,60.000003814697266,47.619049072265625,40,15.000000953674316,9.090909004211426,0,0,0,8.51025676727295,17179869184,0,9531179008,0
209,1771876016073,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,44.820350646972656,43.62587356567383,48.085426330566406,44.47376251220703,45.35125732421875,42.75361633300781,43.40749740600586,43.21543884277344,43.543800354003906,43.26244354248047,22.72727394104004,19.047618865966797,94.73684692382813,35,42.85714340209961,4.545454502105713,0,0,0,0,8.51025676727295,17179869184,0,9531179008,0
206,1771876016283,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.31688690185547,44.17964553833008,51.81422424316406,48.52857971191406,47.70989990234375,44.27271270751953,44.239688873291016,44.47696304321289,44.00088882446289,43.84397888183594,5,9.090909004211426,100,76.19047546386719,19.047618865966797,23.809524536132813,0,0,0,0,8.51025676727295,17179869184,0,9549414400,0
209,1771876016489,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.31688690185547,44.17964553833008,51.81422424316406,48.52857971191406,47.70989990234375,44.27271270751953,44.239688873291016,44.47696304321289,44.00088882446289,43.84397888183594,23.809524536132813,21.052631378173828,90.90909576416016,25,5,0,0,0,0,0,8.51025676727295,17179869184,0,9538011136,0
209,1771876016700,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.31688690185547,44.17964553833008,51.81422424316406,48.52857971191406,47.70989990234375,44.27271270751953,44.239688873291016,44.47696304321289,44.00088882446289,43.84397888183594,36.842105865478516,31.81818199157715,57.142860412597656,38.095237731933594,40.90909194946289,0,0,0,0,0,8.51025676727295,17179869184,0,9538928640,0
209,1771876016910,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.31688690185547,44.17964553833008,51.81422424316406,48.52857971191406,47.70989990234375,44.27271270751953,44.239688873291016,44.47696304321289,44.00088882446289,43.84397888183594,81.81818389892578,85,76.19047546386719,60.000003814697266,50,50,57.142860412597656,19.047618865966797,28.571430206298828,19.047618865966797,8.440201759338379,17179869184,0,9588260864,0
209,1771876017120,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.31688690185547,44.17964553833008,51.81422424316406,48.52857971191406,47.70989990234375,44.27271270751953,44.239688873291016,44.47696304321289,44.00088882446289,43.84397888183594,20,25,40,33.333335876464844,19.047618865966797,50,4.545454502105713,0,0,0,8.440201759338379,17179869184,0,9607577600,0
209,1771876017330,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.55573654174805,45.79435348510742,54.525489807128906,50.28232192993164,50.45220184326172,48.65017318725586,46.55624771118164,46.72295379638672,46.24696731567383,46.28173828125,28.571430206298828,30.000001907348633,50,19.047618865966797,25,45.45454788208008,4.761904716491699,4.545454502105713,0,0,8.440201759338379,17179869184,0,9607626752,0
209,1771876017540,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.55573654174805,45.79435348510742,54.525489807128906,50.28232192993164,50.45220184326172,48.65017318725586,46.55624771118164,46.72295379638672,46.24696731567383,46.28173828125,30.000001907348633,28.571430206298828,52.38095474243164,18.18181800842285,39.130435943603516,26.3157901763916,9.523809432983398,0,0,0,8.440201759338379,17179869184,0,9629417472,0
207,1771876017750,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.55573654174805,45.79435348510742,54.525489807128906,50.28232192993164,50.45220184326172,48.65017318725586,46.55624771118164,46.72295379638672,46.24696731567383,46.28173828125,20,10,61.904762268066406,57.894737243652344,15.000000953674316,0,0,0,0,0,17.241535186767578,17179869184,0,9629417472,0
203,1771876017957,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.55573654174805,45.79435348510742,54.525489807128906,50.28232192993164,50.45220184326172,48.65017318725586,46.55624771118164,46.72295379638672,46.24696731567383,46.28173828125,21.052631378173828,35,66.66667175292969,68.18181610107422,9.090909004211426,4.761904716491699,0,4.761904716491699,0,4.545454502105713,17.241535186767578,17179869184,0,9629417472,0
203,1771876018161,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.55573654174805,45.79435348510742,54.525489807128906,50.28232192993164,50.45220184326172,48.65017318725586,46.55624771118164,46.72295379638672,46.24696731567383,46.28173828125,9.090909004211426,5,57.894737243652344,5,0,45,5,0,0,0,17.241535186767578,17179869184,0,9629417472,0
207,1771876018365,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.0699348449707,45.206825256347656,53.837486267089844,49.69135665893555,49.32183074951172,48.02983856201172,45.40398025512695,45.710453033447266,45.7172966003418,45.730804443359375,5,5,42.85714340209961,0,20,45.45454788208008,0,0,0,0,17.241535186767578,17179869184,0,9629958144,0
209,1771876018573,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.0699348449707,45.206825256347656,53.837486267089844,49.69135665893555,49.32183074951172,48.02983856201172,45.40398025512695,45.710453033447266,45.7172966003418,45.730804443359375,15.000000953674316,14.285715103149414,9.523809432983398,42.85714340209961,70,4.761904716491699,4.761904716491699,0,0,0,17.241535186767578,17179869184,0,9611984896,0
209,1771876018783,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.0699348449707,45.206825256347656,53.837486267089844,49.69135665893555,49.32183074951172,48.02983856201172,45.40398025512695,45.710453033447266,45.7172966003418,45.730804443359375,18.18181800842285,23.809524536132813,25,80,33.333335876464844,15.789472579956055,0,0,0,0,18.0213623046875,17179869184,0,9611984896,0
209,1771876018993,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.0699348449707,45.206825256347656,53.837486267089844,49.69135665893555,49.32183074951172,48.02983856201172,45.40398025512695,45.710453033447266,45.7172966003418,45.730804443359375,25,14.285715103149414,95.23809814453125,81.81818389892578,4.761904716491699,9.090909004211426,4.761904716491699,4.761904716491699,0,0,18.0213623046875,17179869184,0,9611984896,0
209,1771876019203,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.0699348449707,45.206825256347656,53.837486267089844,49.69135665893555,49.32183074951172,48.02983856201172,45.40398025512695,45.710453033447266,45.7172966003418,45.730804443359375,19.047618865966797,20,57.142860412597656,61.904762268066406,0,14.285715103149414,0,0,0,0,18.0213623046875,17179869184,0,9611984896,0
209,1771876019413,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.467689514160156,45.48249053955078,55.021278381347656,52.29180145263672,50.183876037597656,46.991844177246094,45.54210662841797,46.64667510986328,45.708492279052734,45.26167297363281,19.047618865966797,15.000000953674316,85.71428680419922,47.36842346191406,0,0,0,0,0,0,18.0213623046875,17179869184,0,9617981440,0
11,1771876019623,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.467689514160156,45.48249053955078,55.021278381347656,52.29180145263672,50.183876037597656,46.991844177246094,45.54210662841797,46.64667510986328,45.708492279052734,45.26167297363281,15.789472579956055,19.047618865966797,47.619049072265625,45.45454788208008,0,20,4.761904716491699,0,0,0,18.0213623046875,17179869184,0,9588883456,0
