Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771873626263,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.21875,47.9942512512207,53.84876251220703,49.626461029052734,49.75031280517578,47.59148025512695,46.92950439453125,47.90348434448242,47.52071762084961,46.934425354003906,50,NaN,0,0,0,100,0,0,0,0,11.02872371673584,17179869184,0,9118695424,0
209,1771873626264,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.21875,47.9942512512207,53.84876251220703,49.626461029052734,49.75031280517578,47.59148025512695,46.92950439453125,47.90348434448242,47.52071762084961,46.934425354003906,NaN,50,100,NaN,50,NaN,0,NaN,NaN,NaN,11.02872371673584,17179869184,0,9118859264,0
15,1771873626474,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.21875,47.9942512512207,53.84876251220703,49.626461029052734,49.75031280517578,47.59148025512695,46.92950439453125,47.90348434448242,47.52071762084961,46.934425354003906,4.761904716491699,5,61.904762268066406,23.809524536132813,45,14.285715103149414,4.761904716491699,0,0,0,11.02872371673584,17179869184,0,9118728192,0
