Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771874222913,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.287776947021484,47.4916877746582,52.985107421875,51.724117279052734,51.38275909423828,46.793663024902344,46.99152374267578,48.25344467163086,46.45576095581055,47.325416564941406,50,33.333335876464844,0,0,0,0,0,0,0,0,10.541993141174316,17179869184,0,9600221184,0
200,1771874222913,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.287776947021484,47.4916877746582,52.985107421875,51.724117279052734,51.38275909423828,46.793663024902344,46.99152374267578,48.25344467163086,46.45576095581055,47.325416564941406,100,100,50,0,0,0,0,0,0,0,10.541993141174316,17179869184,0,9600221184,0
209,1771874223114,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.287776947021484,47.4916877746582,52.985107421875,51.724117279052734,51.38275909423828,46.793663024902344,46.99152374267578,48.25344467163086,46.45576095581055,47.325416564941406,60.000003814697266,57.894737243652344,55,19.047618865966797,4.761904716491699,0,0,0,0,0,10.541993141174316,17179869184,0,9600221184,0
13,1771874223325,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.05582809448242,47.49248123168945,53.472312927246094,49.81861877441406,50.36261749267578,46.976165771484375,46.85616683959961,47.976280212402344,46.93126678466797,47.42326354980469,38.095237731933594,36.3636360168457,33.333335876464844,9.523809432983398,4.761904716491699,0,0,0,0,0,10.541993141174316,17179869184,0,9600221184,0
