Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772102264661,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,NaN,0,0,50,0,0,0,0,0,0,8.331037521362305,17179869184,2147483648,9579544576,1210974208
204,1772102264661,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,50,0,NaN,0,100,100,0,0,0,0,8.331037521362305,17179869184,2147483648,9579773952,1210974208
204,1772102264866,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,10.526315689086914,10,9.523809432983398,4.761904716491699,9.523809432983398,55,31.81818199157715,4.761904716491699,9.090909004211426,0,10.381927490234375,17179869184,2147483648,9771237376,1210974208
204,1772102265071,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,52.38095474243164,52.38095474243164,50,42.105262756347656,31.57894515991211,60.000003814697266,5,0,0,0,10.381927490234375,17179869184,2147483648,9771237376,1210974208
204,1772102265276,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,70,65,76.19047546386719,66.66667175292969,61.904762268066406,38.095237731933594,65,14.285715103149414,4.761904716491699,0,10.381927490234375,17179869184,2147483648,9778806784,1210974208
201,1772102265481,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,40,38.095237731933594,25,30.000001907348633,80.95238494873047,40,55,0,0,0,10.381927490234375,17179869184,2147483648,9847914496,1210974208
204,1772102265683,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,47.619049072265625,45,38.095237731933594,35,0,0,0,75,47.36842346191406,26.3157901763916,14.46242618560791,17179869184,2147483648,9938042880,1210974208
204,1772102265888,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,19.047618865966797,20,15.000000953674316,14.285715103149414,4.761904716491699,0,0,52.38095474243164,33.333335876464844,23.809524536132813,14.46242618560791,17179869184,2147483648,9790537728,1210974208
204,1772102266093,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,10,9.523809432983398,10,9.523809432983398,0,0,0,26.3157901763916,66.66667175292969,9.523809432983398,14.46242618560791,17179869184,2147483648,9790537728,1210974208
7,1772102266298,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,44.604888916015625,44.963890075683594,41.815338134765625,42.15289306640625,43.53586196899414,40.74398422241211,40.5894660949707,42.4785041809082,30.000001907348633,33.333335876464844,15.000000953674316,15.000000953674316,0,0,0,45.45454788208008,0,0,14.46242618560791,17179869184,2147483648,9465430016,1210974208
