size,mean,std
1000,2.5708991222103434,0.9798763489816176
10000,2.6981327195247014,1.0425812291767211
20000,2.6326193379839262,1.106907016605041
50000,2.6173007395943,1.08266358995589
100000,3.0526671343684195,1.4789982019618546
125000,2.6430182131210964,0.9751692514704775
250000,5.064018450959523,3.3487087724302014
1000000,18.98866627537807,20.44101592955533
4000000,97.5030699969371,104.62238624635062
