Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772103274808,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,0,0,0,0,0,100,0,0,8.186753273010254,17179869184,2147483648,9897295872,1210974208
204,1772103274808,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,NaN,NaN,100,0,0,NaN,0,100,0,NaN,8.186753273010254,17179869184,2147483648,9897295872,1210974208
204,1772103275014,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,14.285715103149414,19.047618865966797,10,5,57.142860412597656,42.85714340209961,9.523809432983398,65,45,14.285715103149414,8.186753273010254,17179869184,2147483648,9897295872,1210974208
204,1772103275219,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,70,65,60.000003814697266,50,55,55,20,61.904762268066406,40,19.047618865966797,8.186753273010254,17179869184,2147483648,9897295872,1210974208
202,1772103275424,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,71.42857360839844,70,70,71.42857360839844,35,50,40,65,57.142860412597656,30.000001907348633,8.186753273010254,17179869184,2147483648,9934880768,1210974208
202,1772103275626,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,50,45,38.095237731933594,26.3157901763916,42.85714340209961,19.047618865966797,0,57.142860412597656,20,20,8.186753273010254,17179869184,2147483648,9934700544,1210974208
204,1772103275828,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,35,33.333335876464844,20,20,0,5,0,55,25,25,18.161523818969727,17179869184,2147483648,9916579840,1210974208
200,1772103276033,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,21.052631378173828,23.809524536132813,14.285715103149414,14.285715103149414,28.571430206298828,14.285715103149414,0,30.000001907348633,85,23.809524536132813,18.161523818969727,17179869184,2147483648,9918103552,1210974208
204,1772103276234,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,9.523809432983398,5.263157844543457,0,9.523809432983398,14.285715103149414,0,0,65,19.047618865966797,10.526315689086914,18.161523818969727,17179869184,2147483648,9921789952,1210974208
204,1772103276440,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,19.047618865966797,9.523809432983398,5.263157844543457,31.57894515991211,9.523809432983398,10,80.95238494873047,40,59.09090805053711,18.161523818969727,17179869184,2147483648,10009919488,1210974208
204,1772103276645,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,9.523809432983398,5,9.523809432983398,4.761904716491699,30.000001907348633,5,19.047618865966797,40,70,5,18.161523818969727,17179869184,2147483648,9917382656,1210974208
204,1772103276849,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,20,10,5,0,0,0,0,100,0,23.960237503051758,17179869184,2147483648,9918496768,1210974208
204,1772103277055,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,47.619049072265625,52.38095474243164,42.85714340209961,47.619049072265625,14.285715103149414,4.761904716491699,0,55,47.619049072265625,80.95238494873047,23.960237503051758,17179869184,2147483648,9942564864,1210974208
202,1772103277260,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,36.842105865478516,25,20,20,0,0,0,9.523809432983398,35,75,23.960237503051758,17179869184,2147483648,9942564864,1210974208
204,1772103277462,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,28.571430206298828,15.789472579956055,15.000000953674316,25,0,0,0,0,95,0,23.960237503051758,17179869184,2147483648,9943187456,1210974208
204,1772103277667,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,10,13.636363983154297,5,20,95.23809814453125,0,0,4.761904716491699,0,0,23.960237503051758,17179869184,2147483648,9961488384,1210974208
204,1772103277872,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,33.333335876464844,15.789472579956055,14.285715103149414,9.523809432983398,38.095237731933594,25,25,28.571430206298828,0,0,21.50621795654297,17179869184,2147483648,9979805696,1210974208
204,1772103278077,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,15.789472579956055,20,25,9.523809432983398,47.36842346191406,38.095237731933594,31.81818199157715,0,0,0,21.50621795654297,17179869184,2147483648,9969664000,1210974208
202,1772103278282,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,14.285715103149414,25,10,52.38095474243164,40,15.789472579956055,0,0,0,21.50621795654297,17179869184,2147483648,9966092288,1210974208
