Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772103326194,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,0,0,0,0,0,0,0,0,8.55566692352295,17179869184,2147483648,9910779904,1210974208
204,1772103326195,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,100,0,0,0,0,0,0,0,8.55566692352295,17179869184,2147483648,9912795136,1210974208
203,1772103326400,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,66.66667175292969,52.38095474243164,52.38095474243164,50,0,0,0,50,30.000001907348633,30.000001907348633,8.55566692352295,17179869184,2147483648,9912795136,1210974208
204,1772103326604,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,60.000003814697266,60.000003814697266,60.000003814697266,57.894737243652344,0,0,0,42.85714340209961,30.000001907348633,30.000001907348633,8.55566692352295,17179869184,2147483648,9912795136,1210974208
204,1772103326809,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,20,19.047618865966797,9.523809432983398,0,0,0,50,47.619049072265625,23.809524536132813,9.012614250183105,17179869184,2147483648,9940959232,1210974208
204,1772103327014,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,35,38.095237731933594,35,33.333335876464844,4.761904716491699,0,0,57.142860412597656,25,28.571430206298828,9.012614250183105,17179869184,2147483648,9948069888,1210974208
204,1772103327219,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,9.523809432983398,9.523809432983398,10,0,0,0,0,100,0,0,9.012614250183105,17179869184,2147483648,9935732736,1210974208
204,1772103327424,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,33.333335876464844,15.789472579956055,9.523809432983398,19.047618865966797,14.285715103149414,9.523809432983398,5,80.95238494873047,45.45454788208008,25,9.012614250183105,17179869184,2147483648,9943072768,1210974208
201,1772103327629,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,35,25,15.000000953674316,19.047618865966797,10,0,0,27.272727966308594,31.57894515991211,47.619049072265625,9.012614250183105,17179869184,2147483648,9943072768,1210974208
200,1772103327830,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,45,42.85714340209961,35,30.000001907348633,10,4.761904716491699,4.761904716491699,94.73684692382813,33.333335876464844,19.047618865966797,17.93890380859375,17179869184,2147483648,9953214464,1210974208
