Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771874428884,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.420047760009766,46.90174865722656,50.795745849609375,49.227378845214844,49.80085754394531,45.8314094543457,46.3956413269043,46.893836975097656,45.79710388183594,45.352294921875,50,0,0,0,0,0,0,0,0,0,10.201591491699219,17179869184,0,9522921472,0
209,1771874428884,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.420047760009766,46.90174865722656,50.795745849609375,49.227378845214844,49.80085754394531,45.8314094543457,46.3956413269043,46.893836975097656,45.79710388183594,45.352294921875,50,33.333335876464844,50,66.66667175292969,0,0,0,0,0,0,10.201591491699219,17179869184,0,9523101696,0
11,1771874429094,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.420047760009766,46.90174865722656,50.795745849609375,49.227378845214844,49.80085754394531,45.8314094543457,46.3956413269043,46.893836975097656,45.79710388183594,45.352294921875,14.285715103149414,20,66.66667175292969,30.000001907348633,31.81818199157715,0,0,0,0,0,10.201591491699219,17179869184,0,9523101696,0
