Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772102024919,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,0,0,0,0,0,0,0,0,11.211090087890625,17179869184,2147483648,9506406400,1210974208
203,1772102024920,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,50,0,100,0,50,0,0,0,0,0,11.211090087890625,17179869184,2147483648,9506406400,1210974208
204,1772102025124,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,25,20,19.047618865966797,15.789472579956055,57.142860412597656,5,20,4.761904716491699,5,11.211090087890625,17179869184,2147483648,9506406400,1210974208
204,1772102025329,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,66.66667175292969,70,61.904762268066406,60.000003814697266,33.333335876464844,5.263157844543457,18.18181800842285,47.619049072265625,14.285715103149414,4.761904716491699,11.211090087890625,17179869184,2147483648,9506406400,1210974208
204,1772102025534,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,65,65,66.66667175292969,52.38095474243164,75,22.72727394104004,30.000001907348633,10,0,0,11.211090087890625,17179869184,2147483648,9612361728,1210974208
202,1772102025739,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,35,33.333335876464844,30.000001907348633,25,66.66667175292969,0,33.333335876464844,0,0,0,10.489185333251953,17179869184,2147483648,9644015616,1210974208
204,1772102025941,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,47.36842346191406,42.85714340209961,35,40,45,10,45,5,0,0,10.489185333251953,17179869184,2147483648,9643622400,1210974208
204,1772102026146,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,63.6363639831543,60.000003814697266,65,61.904762268066406,50,27.272727966308594,25,0,4.761904716491699,0,10.489185333251953,17179869184,2147483648,9651568640,1210974208
204,1772102026351,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,44.74991226196289,49.354896545410156,43.52851104736328,42.21215057373047,45.0627326965332,40.467384338378906,38.8194580078125,40.792137145996094,15.789472579956055,20,20,20,0,100,0,0,0,0,10.489185333251953,17179869184,2147483648,9646407680,1210974208
204,1772102026556,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,44.74991226196289,49.354896545410156,43.52851104736328,42.21215057373047,45.0627326965332,40.467384338378906,38.8194580078125,40.792137145996094,47.619049072265625,52.38095474243164,45,42.85714340209961,9.523809432983398,25,0,70,0,4.761904716491699,10.489185333251953,17179869184,2147483648,9650077696,1210974208
204,1772102026761,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,44.74991226196289,49.354896545410156,43.52851104736328,42.21215057373047,45.0627326965332,40.467384338378906,38.8194580078125,40.792137145996094,19.047618865966797,15.789472579956055,15.000000953674316,10.526315689086914,0,0,0,4.761904716491699,4.761904716491699,100,22.157093048095703,17179869184,2147483648,9631334400,1210974208
204,1772102026966,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,44.74991226196289,49.354896545410156,43.52851104736328,42.21215057373047,45.0627326965332,40.467384338378906,38.8194580078125,40.792137145996094,35,33.333335876464844,33.333335876464844,28.571430206298828,40,0,0,60.000003814697266,10,5,22.157093048095703,17179869184,2147483648,9667657728,1210974208
204,1772102027171,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,44.74991226196289,49.354896545410156,43.52851104736328,42.21215057373047,45.0627326965332,40.467384338378906,38.8194580078125,40.792137145996094,25,20,19.047618865966797,19.047618865966797,0,0,0,100,0,0,22.157093048095703,17179869184,2147483648,9699835904,1210974208
204,1772102027376,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,42.85714340209961,38.095237731933594,30.000001907348633,30.000001907348633,52.38095474243164,0,0,45.45454788208008,14.285715103149414,14.285715103149414,22.157093048095703,17179869184,2147483648,9697247232,1210974208
200,1772102027581,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,35,38.095237731933594,33.333335876464844,25,35,15.000000953674316,5,47.619049072265625,20,5,22.157093048095703,17179869184,2147483648,9702424576,1210974208
204,1772102027782,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,35,26.3157901763916,25,15.000000953674316,40,5,0,22.22222328186035,15.000000953674316,40,20.492340087890625,17179869184,2147483648,9715924992,1210974208
204,1772102027987,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,20,15.000000953674316,14.285715103149414,0,0,0,66.66667175292969,33.333335876464844,4.761904716491699,20.492340087890625,17179869184,2147483648,9716236288,1210974208
204,1772102028192,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,30.000001907348633,28.571430206298828,20,20,0,4.761904716491699,0,57.142860412597656,30.000001907348633,0,20.492340087890625,17179869184,2147483648,9716957184,1210974208
204,1772102028397,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,42.85714340209961,36.842105865478516,35,28.571430206298828,4.545454502105713,0,0,45,14.285715103149414,47.619049072265625,20.492340087890625,17179869184,2147483648,9717760000,1210974208
204,1772102028602,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,21.052631378173828,28.571430206298828,28.571430206298828,25,0,0,0,100,0,0,20.492340087890625,17179869184,2147483648,9717202944,1210974208
204,1772102028807,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,28.571430206298828,25,20,19.047618865966797,75,0,0,27.272727966308594,0,0,22.479707717895508,17179869184,2147483648,9724329984,1210974208
204,1772102029012,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,23.809524536132813,15.000000953674316,15.000000953674316,28.571430206298828,0,0,70,5,5,22.479707717895508,17179869184,2147483648,9713582080,1210974208
204,1772102029217,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,41.69158935546875,44.15338897705078,40.45927047729492,40.09519577026367,40.329383850097656,38.185970306396484,38.58913803100586,40.665672302246094,19.047618865966797,15.000000953674316,15.000000953674316,10,0,0,0,45,27.272727966308594,33.333335876464844,22.479707717895508,17179869184,2147483648,9713598464,1210974208
204,1772102029422,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,41.69158935546875,44.15338897705078,40.45927047729492,40.09519577026367,40.329383850097656,38.185970306396484,38.58913803100586,40.665672302246094,28.571430206298828,25,28.571430206298828,23.809524536132813,0,0,0,0,23.809524536132813,80.95238494873047,22.479707717895508,17179869184,2147483648,9717514240,1210974208
204,1772102029627,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,41.69158935546875,44.15338897705078,40.45927047729492,40.09519577026367,40.329383850097656,38.185970306396484,38.58913803100586,40.665672302246094,21.052631378173828,23.809524536132813,23.809524536132813,20,85,0,0,10,15.000000953674316,0,22.479707717895508,17179869184,2147483648,9717809152,1210974208
204,1772102029832,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,41.69158935546875,44.15338897705078,40.45927047729492,40.09519577026367,40.329383850097656,38.185970306396484,38.58913803100586,40.665672302246094,30.000001907348633,25,20,23.809524536132813,100,0,0,5,0,0,20.532167434692383,17179869184,2147483648,9718317056,1210974208
204,1772102030037,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,41.69158935546875,44.15338897705078,40.45927047729492,40.09519577026367,40.329383850097656,38.185970306396484,38.58913803100586,40.665672302246094,30.000001907348633,23.809524536132813,20,15.789472579956055,9.523809432983398,0,0,23.809524536132813,14.285715103149414,65,20.532167434692383,17179869184,2147483648,9733029888,1210974208
204,1772102030242,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,42.677364349365234,50.48915100097656,44.06310272216797,41.45848083496094,40.79749298095703,38.57172775268555,39.01185607910156,41.139801025390625,23.809524536132813,25,27.272727966308594,19.047618865966797,66.66667175292969,4.545454502105713,0,15.000000953674316,0,19.047618865966797,20.532167434692383,17179869184,2147483648,9712484352,1210974208
9,1772102030447,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,42.677364349365234,50.48915100097656,44.06310272216797,41.45848083496094,40.79749298095703,38.57172775268555,39.01185607910156,41.139801025390625,23.809524536132813,25,15.789472579956055,14.285715103149414,14.285715103149414,0,0,9.523809432983398,0,0,20.532167434692383,17179869184,2147483648,9476636672,1210974208
