Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772102080811,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,0,100,0,0,0,NaN,0,50,8.743012428283691,17179869184,2147483648,9376792576,1210974208
204,1772102080811,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,100,NaN,0,0,NaN,0,0,NaN,NaN,8.743012428283691,17179869184,2147483648,9382576128,1210974208
202,1772102081016,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,5,9.523809432983398,9.523809432983398,5,42.105262756347656,15.000000953674316,9.523809432983398,65,40,47.619049072265625,8.743012428283691,17179869184,2147483648,9382576128,1210974208
204,1772102081219,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,65,65,60.000003814697266,50,50,33.333335876464844,10,61.904762268066406,61.904762268066406,25,8.743012428283691,17179869184,2147483648,9382576128,1210974208
204,1772102081423,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,40,55,40,35,26.3157901763916,19.047618865966797,5,55,42.85714340209961,30.000001907348633,8.743012428283691,17179869184,2147483648,9513811968,1210974208
204,1772102081628,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,9.523809432983398,9.523809432983398,9.523809432983398,14.285715103149414,9.523809432983398,0,0,84.21052551269531,5,0,8.743012428283691,17179869184,2147483648,9544384512,1210974208
204,1772102081833,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,35,25,31.57894515991211,33.333335876464844,0,0,0,31.81818199157715,75,0,19.107267379760742,17179869184,2147483648,9529802752,1210974208
204,1772102082038,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,9.523809432983398,5,9.090909004211426,5,0,0,0,0,100,0,19.107267379760742,17179869184,2147483648,9529360384,1210974208
204,1772102082243,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,15.000000953674316,15.000000953674316,15.000000953674316,9.523809432983398,5,0,0,0,95.45454406738281,0,19.107267379760742,17179869184,2147483648,9535291392,1210974208
204,1772102082448,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,15.000000953674316,15.000000953674316,5,5.263157844543457,47.619049072265625,20,18.18181800842285,70,50,35,19.107267379760742,17179869184,2147483648,9624174592,1210974208
204,1772102082653,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,9.523809432983398,14.285715103149414,9.523809432983398,20,9.523809432983398,10.526315689086914,75,42.105262756347656,18.18181800842285,19.107267379760742,17179869184,2147483648,9555345408,1210974208
204,1772102082858,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,19.047618865966797,19.047618865966797,9.523809432983398,19.047618865966797,0,5,0,76.19047546386719,9.523809432983398,10,22.094511032104492,17179869184,2147483648,9561669632,1210974208
204,1772102083063,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,15.000000953674316,15.000000953674316,15.000000953674316,10,0,0,0,20,66.66667175292969,20,22.094511032104492,17179869184,2147483648,9579642880,1210974208
204,1772102083268,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,20,15.000000953674316,10,19.047618865966797,0,0,0,0,100,0,22.094511032104492,17179869184,2147483648,9580068864,1210974208
204,1772102083473,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,9.523809432983398,5,5,0,0,0,0,4.545454502105713,100,0,22.094511032104492,17179869184,2147483648,9582280704,1210974208
204,1772102083678,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,14.285715103149414,14.285715103149414,19.047618865966797,5,0,0,0,0,100,0,21.12746238708496,17179869184,2147483648,9583558656,1210974208
204,1772102083883,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,26.3157901763916,25,25,20,0,0,0,4.761904716491699,100,0,21.12746238708496,17179869184,2147483648,9590652928,1210974208
204,1772102084088,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,19.047618865966797,19.047618865966797,19.047618865966797,19.047618865966797,4.761904716491699,0,0,5,86.36363983154297,5,21.12746238708496,17179869184,2147483648,9592668160,1210974208
204,1772102084293,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,25,21.052631378173828,20,0,0,0,0,25,72.7272720336914,21.12746238708496,17179869184,2147483648,9592766464,1210974208
204,1772102084498,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,10,14.285715103149414,13.636363983154297,5,0,0,0,0,0,100,21.12746238708496,17179869184,2147483648,9592586240,1210974208
204,1772102084703,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,15.000000953674316,15.789472579956055,15.000000953674316,14.285715103149414,0,0,0,0,0,100,19.03351402282715,17179869184,2147483648,9616965632,1210974208
204,1772102084908,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,45,42.85714340209961,35,38.095237731933594,5,0,0,45,30.000001907348633,100,19.03351402282715,17179869184,2147483648,9614245888,1210974208
201,1772102085113,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,28.571430206298828,25,20,15.000000953674316,4.761904716491699,0,0,9.523809432983398,9.523809432983398,100,19.03351402282715,17179869184,2147483648,9628975104,1210974208
203,1772102085315,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,26.3157901763916,25,20,20,0,0,0,0,80,21.052631378173828,19.03351402282715,17179869184,2147483648,9611165696,1210974208
204,1772102085519,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,23.809524536132813,15.000000953674316,20,15.000000953674316,9.523809432983398,4.761904716491699,0,4.761904716491699,90,0,19.03351402282715,17179869184,2147483648,9713991680,1210974208
202,1772102085724,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,25,28.571430206298828,19.047618865966797,28.571430206298828,19.047618865966797,4.761904716491699,30.000001907348633,27.272727966308594,23.809524536132813,20.922883987426758,17179869184,2147483648,9743876096,1210974208
204,1772102085927,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,19.047618865966797,14.285715103149414,10,5,35,0,0,60.000003814697266,0,0,20.922883987426758,17179869184,2147483648,9744072704,1210974208
204,1772102086131,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,25,25,20,10,100,28.571430206298828,14.285715103149414,0,0,0,20.922883987426758,17179869184,2147483648,9787801600,1210974208
8,1772102086336,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,33.333335876464844,33.333335876464844,23.809524536132813,23.809524536132813,52.38095474243164,23.809524536132813,5.263157844543457,0,4.761904716491699,0,20.922883987426758,17179869184,2147483648,9527099392,1210974208
