Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771885985828,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,50,NaN,50,0,0,0,0,0,0,0,9.791292190551758,17179869184,3221225472,9301082112,2136276992
205,1771885985828,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,NaN,0,0,0,0,0,0,NaN,NaN,NaN,9.791292190551758,17179869184,3221225472,9302327296,2136276992
209,1771885986034,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,4.761904716491699,0,0,0,0,0,90.47618865966797,9.090909004211426,9.523809432983398,10.062955856323242,17179869184,3221225472,9336504320,2136276992
206,1771885986244,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,66.66667175292969,55,52.38095474243164,47.619049072265625,0,0,0,57.142860412597656,5,38.095237731933594,10.062955856323242,17179869184,3221225472,9377202176,2136276992
209,1771885986451,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,52.38095474243164,57.142860412597656,38.095237731933594,28.571430206298828,0,0,0,45,20,57.142860412597656,10.062955856323242,17179869184,3221225472,9432023040,2136276992
209,1771885986661,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.761904716491699,4.545454502105713,4.761904716491699,0,0,0,0,0,0,100,10.062955856323242,17179869184,3221225472,9431515136,2136276992
206,1771885986871,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,19.047618865966797,25,14.285715103149414,14.285715103149414,0,0,0,0,0,100,10.062955856323242,17179869184,3221225472,9428172800,2136276992
209,1771885987078,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,4.761904716491699,0,38.095237731933594,33.333335876464844,4.761904716491699,0,9.523809432983398,25,9.299639701843262,17179869184,3221225472,9441165312,2136276992
204,1771885987288,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,22.72727394104004,19.047618865966797,14.285715103149414,13.636363983154297,95,20,20,9.523809432983398,4.761904716491699,0,9.299639701843262,17179869184,3221225472,9435037696,2136276992
209,1771885987492,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,31.57894515991211,23.809524536132813,15.789472579956055,19.047618865966797,28.571430206298828,45,40.90909194946289,13.636363983154297,14.285715103149414,4.545454502105713,9.299639701843262,17179869184,3221225472,9430417408,2136276992
208,1771885987702,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,9.090909004211426,4.761904716491699,4.761904716491699,0,71.42857360839844,22.72727394104004,5,5,0,0,9.299639701843262,17179869184,3221225472,9432465408,2136276992
209,1771885987911,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,23.809524536132813,14.285715103149414,14.285715103149414,9.523809432983398,40,57.142860412597656,0,4.761904716491699,0,0,9.299639701843262,17179869184,3221225472,9435365376,2136276992
209,1771885988121,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,15.000000953674316,10,9.523809432983398,9.523809432983398,90.47618865966797,10,0,0,0,0,18.61212730407715,17179869184,3221225472,9435873280,2136276992
209,1771885988330,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.761904716491699,9.090909004211426,0,0,100,0,0,0,0,0,18.61212730407715,17179869184,3221225472,9446785024,2136276992
209,1771885988540,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,55.79888153076172,64.91619110107422,56.93082809448242,53.95100021362305,52.2542839050293,49.01171875,48.185699462890625,50.75407409667969,19.047618865966797,10,9.523809432983398,4.761904716491699,42.85714340209961,13.636363983154297,45.45454788208008,0,0,0,18.61212730407715,17179869184,3221225472,9425993728,2136276992
208,1771885988750,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,55.79888153076172,64.91619110107422,56.93082809448242,53.95100021362305,52.2542839050293,49.01171875,48.185699462890625,50.75407409667969,9.523809432983398,13.636363983154297,4.761904716491699,4.545454502105713,47.619049072265625,52.38095474243164,0,0,0,0,18.61212730407715,17179869184,3221225472,9424551936,2136276992
208,1771885988959,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,55.79888153076172,64.91619110107422,56.93082809448242,53.95100021362305,52.2542839050293,49.01171875,48.185699462890625,50.75407409667969,0,0,0,0,95.23809814453125,5,0,0,0,0,18.61212730407715,17179869184,3221225472,9423552512,2136276992
208,1771885989167,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,55.79888153076172,64.91619110107422,56.93082809448242,53.95100021362305,52.2542839050293,49.01171875,48.185699462890625,50.75407409667969,14.285715103149414,14.285715103149414,20,0,50,14.285715103149414,9.523809432983398,45.45454788208008,0,0,19.081823348999023,17179869184,3221225472,9454305280,2136276992
208,1771885989376,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,55.79888153076172,64.91619110107422,56.93082809448242,53.95100021362305,52.2542839050293,49.01171875,48.185699462890625,50.75407409667969,14.285715103149414,9.523809432983398,28.571430206298828,9.090909004211426,35,42.85714340209961,19.047618865966797,10,0,0,19.081823348999023,17179869184,3221225472,9443835904,2136276992
208,1771885989584,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.08649444580078,61.94349670410156,55.60871505737305,54.238277435302734,51.95953369140625,49.02598190307617,48.38114547729492,50.891746520996094,15.000000953674316,20,9.523809432983398,5,52.38095474243164,20,20,19.047618865966797,0,0,19.081823348999023,17179869184,3221225472,9441525760,2136276992
209,1771885989793,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.08649444580078,61.94349670410156,55.60871505737305,54.238277435302734,51.95953369140625,49.02598190307617,48.38114547729492,50.891746520996094,15.000000953674316,19.047618865966797,19.047618865966797,4.761904716491699,28.571430206298828,40.90909194946289,40.90909194946289,4.761904716491699,0,0,19.081823348999023,17179869184,3221225472,9441935360,2136276992
206,1771885990002,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.08649444580078,61.94349670410156,55.60871505737305,54.238277435302734,51.95953369140625,49.02598190307617,48.38114547729492,50.891746520996094,4.761904716491699,0,0,0,33.333335876464844,9.523809432983398,57.142860412597656,0,0,0,17.74357032775879,17179869184,3221225472,9441951744,2136276992
203,1771885990209,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.08649444580078,61.94349670410156,55.60871505737305,54.238277435302734,51.95953369140625,49.02598190307617,48.38114547729492,50.891746520996094,4.761904716491699,4.761904716491699,0,4.761904716491699,0,100,0,0,0,0,17.74357032775879,17179869184,3221225472,9430876160,2136276992
209,1771885990412,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.08649444580078,61.94349670410156,55.60871505737305,54.238277435302734,51.95953369140625,49.02598190307617,48.38114547729492,50.891746520996094,5,4.761904716491699,5,0,0,100,0,0,0,0,17.74357032775879,17179869184,3221225472,9451929600,2136276992
206,1771885990622,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,63.48460388183594,55.374549865722656,53.06309127807617,56.710350036621094,55.401527404785156,51.15801239013672,49.56135940551758,51.693111419677734,4.545454502105713,0,0,0,40.90909194946289,52.38095474243164,10,0,0,0,17.74357032775879,17179869184,3221225472,9452994560,2136276992
204,1771885990829,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,63.48460388183594,55.374549865722656,53.06309127807617,56.710350036621094,55.401527404785156,51.15801239013672,49.56135940551758,51.693111419677734,0,0,0,0,100,0,0,0,0,0,17.74357032775879,17179869184,3221225472,9452847104,2136276992
209,1771885991034,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,63.48460388183594,55.374549865722656,53.06309127807617,56.710350036621094,55.401527404785156,51.15801239013672,49.56135940551758,51.693111419677734,0,4.761904716491699,0,0,85.71428680419922,10,0,0,0,0,20.565204620361328,17179869184,3221225472,9451798528,2136276992
206,1771885991244,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,63.48460388183594,55.374549865722656,53.06309127807617,56.710350036621094,55.401527404785156,51.15801239013672,49.56135940551758,51.693111419677734,14.285715103149414,0,4.761904716491699,4.545454502105713,100,0,0,0,0,0,20.565204620361328,17179869184,3221225472,9450668032,2136276992
209,1771885991451,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,63.48460388183594,55.374549865722656,53.06309127807617,56.710350036621094,55.401527404785156,51.15801239013672,49.56135940551758,51.693111419677734,9.523809432983398,9.090909004211426,4.545454502105713,0,50,52.38095474243164,4.545454502105713,4.761904716491699,0,0,20.565204620361328,17179869184,3221225472,9450668032,2136276992
209,1771885991661,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.25236511230469,66.80874633789063,58.192779541015625,55.04994583129883,50.80020523071289,48.60438919067383,48.382999420166016,50.863460540771484,0,0,0,0,18.18181800842285,85.71428680419922,0,4.761904716491699,0,0,20.565204620361328,17179869184,3221225472,9430286336,2136276992
209,1771885991871,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.25236511230469,66.80874633789063,58.192779541015625,55.04994583129883,50.80020523071289,48.60438919067383,48.382999420166016,50.863460540771484,9.523809432983398,9.523809432983398,4.761904716491699,5,100,0,0,0,0,0,20.565204620361328,17179869184,3221225472,9430958080,2136276992
209,1771885992081,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.25236511230469,66.80874633789063,58.192779541015625,55.04994583129883,50.80020523071289,48.60438919067383,48.382999420166016,50.863460540771484,9.090909004211426,0,0,4.545454502105713,23.809524536132813,76.19047546386719,0,0,0,0,17.606882095336914,17179869184,3221225472,9430990848,2136276992
209,1771885992291,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.25236511230469,66.80874633789063,58.192779541015625,55.04994583129883,50.80020523071289,48.60438919067383,48.382999420166016,50.863460540771484,0,4.761904716491699,9.090909004211426,0,100,0,0,0,0,0,17.606882095336914,17179869184,3221225472,9433481216,2136276992
209,1771885992501,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.25236511230469,66.80874633789063,58.192779541015625,55.04994583129883,50.80020523071289,48.60438919067383,48.382999420166016,50.863460540771484,14.285715103149414,4.761904716491699,0,4.545454502105713,42.85714340209961,85,0,4.761904716491699,9.523809432983398,0,17.606882095336914,17179869184,3221225472,9433350144,2136276992
209,1771885992711,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.255393981933594,63.9713020324707,57.31106185913086,56.871543884277344,51.00224304199219,48.71419143676758,48.56227111816406,51.10162353515625,0,0,0,0,52.38095474243164,47.619049072265625,4.545454502105713,0,0,0,17.606882095336914,17179869184,3221225472,9433284608,2136276992
209,1771885992921,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.255393981933594,63.9713020324707,57.31106185913086,56.871543884277344,51.00224304199219,48.71419143676758,48.56227111816406,51.10162353515625,0,4.545454502105713,0,0,95.23809814453125,9.090909004211426,0,0,0,0,17.606882095336914,17179869184,3221225472,9433300992,2136276992
209,1771885993131,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.255393981933594,63.9713020324707,57.31106185913086,56.871543884277344,51.00224304199219,48.71419143676758,48.56227111816406,51.10162353515625,5,0,9.090909004211426,4.761904716491699,95.23809814453125,4.761904716491699,0,0,0,0,17.318098068237305,17179869184,3221225472,9433481216,2136276992
209,1771885993341,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,61.255393981933594,63.9713020324707,57.31106185913086,56.871543884277344,51.00224304199219,48.71419143676758,48.56227111816406,51.10162353515625,4.761904716491699,4.761904716491699,0,4.545454502105713,100,0,0,0,0,0,17.318098068237305,17179869184,3221225472,9432907776,2136276992
209,1771885993551,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.20255661010742,67.20362854003906,58.60898208618164,55.69060516357422,51.148319244384766,48.8325309753418,48.78359603881836,51.26703643798828,4.761904716491699,4.761904716491699,0,0,40.90909194946289,66.66667175292969,4.545454502105713,0,0,0,17.318098068237305,17179869184,3221225472,9428664320,2136276992
209,1771885993761,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.20255661010742,67.20362854003906,58.60898208618164,55.69060516357422,51.148319244384766,48.8325309753418,48.78359603881836,51.26703643798828,0,4.545454502105713,4.545454502105713,0,0,100,0,0,0,0,17.318098068237305,17179869184,3221225472,9428664320,2136276992
209,1771885993971,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.20255661010742,67.20362854003906,58.60898208618164,55.69060516357422,51.148319244384766,48.8325309753418,48.78359603881836,51.26703643798828,0,0,0,0,23.809524536132813,23.809524536132813,0,52.38095474243164,0,0,17.318098068237305,17179869184,3221225472,9423912960,2136276992
209,1771885994181,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.20255661010742,67.20362854003906,58.60898208618164,55.69060516357422,51.148319244384766,48.8325309753418,48.78359603881836,51.26703643798828,9.523809432983398,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,100,0,17.88973617553711,17179869184,3221225472,9436495872,2136276992
209,1771885994391,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.20255661010742,67.20362854003906,58.60898208618164,55.69060516357422,51.148319244384766,48.8325309753418,48.78359603881836,51.26703643798828,40.90909194946289,42.85714340209961,28.571430206298828,22.72727394104004,42.85714340209961,0,0,57.142860412597656,65,9.090909004211426,17.88973617553711,17179869184,3221225472,9465774080,2136276992
209,1771885994601,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,33.333335876464844,28.571430206298828,23.809524536132813,10,20,4.761904716491699,0,95,42.85714340209961,15.000000953674316,17.88973617553711,17179869184,3221225472,9466953728,2136276992
8,1771885994811,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,6.699999809265137,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,4.632999897003174,4.632999897003174,6.699999809265137,0,0,0,0,0,0,0,86.36363983154297,9.523809432983398,0,17.88973617553711,17179869184,3221225472,9370157056,2136276992
