Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771874789183,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.43827438354492,48.43067932128906,52.715843200683594,48.59160614013672,49.24793243408203,46.6627197265625,46.91209411621094,47.39521789550781,47.81234359741211,46.997413635253906,50,50,0,0,0,0,0,0,0,0,10.990998268127441,17179869184,0,9108324352,0
202,1771874789183,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.43827438354492,48.43067932128906,52.715843200683594,48.59160614013672,49.24793243408203,46.6627197265625,46.91209411621094,47.39521789550781,47.81234359741211,46.997413635253906,NaN,0,50,0,NaN,0,0,0,0,0,10.990998268127441,17179869184,0,9108471808,0
204,1771874789386,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149898529052734,48.64974594116211,53.86395263671875,50.88766098022461,51.027366638183594,47.915287017822266,47.239601135253906,48.01052474975586,48.137840270996094,47.31365966796875,65,70,68.42105102539063,45,42.85714340209961,28.571430206298828,10,0,0,0,10.990998268127441,17179869184,0,9109716992,0
204,1771874789591,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149898529052734,48.64974594116211,53.86395263671875,50.88766098022461,51.027366638183594,47.915287017822266,47.239601135253906,48.01052474975586,48.137840270996094,47.31365966796875,47.619049072265625,40,40,15.789472579956055,15.000000953674316,5,0,0,0,0,10.990998268127441,17179869184,0,9144221696,0
201,1771874789796,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149898529052734,48.64974594116211,53.86395263671875,50.88766098022461,51.027366638183594,47.915287017822266,47.239601135253906,48.01052474975586,48.137840270996094,47.31365966796875,31.57894515991211,27.272727966308594,31.81818199157715,28.571430206298828,23.809524536132813,38.095237731933594,13.636363983154297,0,0,0,9.609625816345215,17179869184,0,9166045184,0
204,1771874789998,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149898529052734,48.64974594116211,53.86395263671875,50.88766098022461,51.027366638183594,47.915287017822266,47.239601135253906,48.01052474975586,48.137840270996094,47.31365966796875,45,27.77777862548828,42.105262756347656,40,45,40,10.526315689086914,4.761904716491699,0,0,9.609625816345215,17179869184,0,9228320768,0
204,1771874790203,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149898529052734,48.64974594116211,53.86395263671875,50.88766098022461,51.027366638183594,47.915287017822266,47.239601135253906,48.01052474975586,48.137840270996094,47.31365966796875,13.636363983154297,18.18181800842285,66.66667175292969,55,52.6315803527832,47.619049072265625,23.809524536132813,0,0,0,9.609625816345215,17179869184,0,9228320768,0
204,1771874790408,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.40550994873047,49.82017135620117,57.794403076171875,54.65950012207031,54.46070861816406,52.79104232788086,49.250606536865234,49.90296936035156,49.77070617675781,49.25054931640625,30.000001907348633,26.3157901763916,80,60.000003814697266,38.095237731933594,15.000000953674316,19.047618865966797,5,4.761904716491699,5,9.609625816345215,17179869184,0,9228320768,0
204,1771874790613,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.40550994873047,49.82017135620117,57.794403076171875,54.65950012207031,54.46070861816406,52.79104232788086,49.250606536865234,49.90296936035156,49.77070617675781,49.25054931640625,36.842105865478516,30.000001907348633,65,33.333335876464844,40,23.809524536132813,20,9.523809432983398,14.285715103149414,9.523809432983398,9.609625816345215,17179869184,0,9228320768,0
203,1771874790818,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.40550994873047,49.82017135620117,57.794403076171875,54.65950012207031,54.46070861816406,52.79104232788086,49.250606536865234,49.90296936035156,49.77070617675781,49.25054931640625,19.047618865966797,23.809524536132813,55,57.142860412597656,33.333335876464844,25,10,0,0,0,15.680567741394043,17179869184,0,9268002816,0
204,1771874791021,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.40550994873047,49.82017135620117,57.794403076171875,54.65950012207031,54.46070861816406,52.79104232788086,49.250606536865234,49.90296936035156,49.77070617675781,49.25054931640625,20,20,47.619049072265625,50,25,55,10,5,0,0,15.680567741394043,17179869184,0,9293594624,0
204,1771874791226,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.40550994873047,49.82017135620117,57.794403076171875,54.65950012207031,54.46070861816406,52.79104232788086,49.250606536865234,49.90296936035156,49.77070617675781,49.25054931640625,0,5,0,85,0,19.047618865966797,0,0,0,0,15.680567741394043,17179869184,0,9288105984,0
204,1771874791431,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.983673095703125,50.55116653442383,58.379356384277344,56.4040641784668,54.188720703125,52.63343811035156,50.13752746582031,51.10847473144531,50.20970916748047,49.90159606933594,9.090909004211426,0,5,95.23809814453125,0,0,0,0,0,0,15.680567741394043,17179869184,0,9287958528,0
204,1771874791636,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.983673095703125,50.55116653442383,58.379356384277344,56.4040641784668,54.188720703125,52.63343811035156,50.13752746582031,51.10847473144531,50.20970916748047,49.90159606933594,10.526315689086914,23.809524536132813,60.000003814697266,36.842105865478516,50,75,0,0,0,0,15.680567741394043,17179869184,0,9277669376,0
204,1771874791841,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.983673095703125,50.55116653442383,58.379356384277344,56.4040641784668,54.188720703125,52.63343811035156,50.13752746582031,51.10847473144531,50.20970916748047,49.90159606933594,10,15.000000953674316,65,19.047618865966797,90.47618865966797,35,0,0,0,0,20.421335220336914,17179869184,0,9273262080,0
204,1771874792046,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.983673095703125,50.55116653442383,58.379356384277344,56.4040641784668,54.188720703125,52.63343811035156,50.13752746582031,51.10847473144531,50.20970916748047,49.90159606933594,23.809524536132813,10,71.42857360839844,25,15.000000953674316,19.047618865966797,5,0,0,0,20.421335220336914,17179869184,0,9269084160,0
204,1771874792251,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.32643127441406,49.80552291870117,59.547080993652344,56.12159729003906,54.74188995361328,52.578453063964844,48.95988082885742,49.77070617675781,49.369285583496094,49.347373962402344,15.000000953674316,20,100,38.095237731933594,0,0,0,0,0,0,20.421335220336914,17179869184,0,9269100544,0
204,1771874792456,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.32643127441406,49.80552291870117,59.547080993652344,56.12159729003906,54.74188995361328,52.578453063964844,48.95988082885742,49.77070617675781,49.369285583496094,49.347373962402344,10.526315689086914,10,50,5,61.904762268066406,38.095237731933594,9.090909004211426,0,0,0,20.421335220336914,17179869184,0,9269231616,0
204,1771874792661,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.32643127441406,49.80552291870117,59.547080993652344,56.12159729003906,54.74188995361328,52.578453063964844,48.95988082885742,49.77070617675781,49.369285583496094,49.347373962402344,0,0,20,85,0,0,0,0,0,0,20.421335220336914,17179869184,0,9269231616,0
204,1771874792866,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.32643127441406,49.80552291870117,59.547080993652344,56.12159729003906,54.74188995361328,52.578453063964844,48.95988082885742,49.77070617675781,49.369285583496094,49.347373962402344,4.761904716491699,4.761904716491699,0,19.047618865966797,80.95238494873047,0,0,0,0,0,16.768718719482422,17179869184,0,9269280768,0
204,1771874793071,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.32643127441406,49.80552291870117,59.547080993652344,56.12159729003906,54.74188995361328,52.578453063964844,48.95988082885742,49.77070617675781,49.369285583496094,49.347373962402344,14.285715103149414,15.000000953674316,45,70,65,47.36842346191406,0,0,0,0,16.768718719482422,17179869184,0,9249914880,0
204,1771874793276,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.258827209472656,49.647972106933594,56.59318542480469,55.643829345703125,56.614845275878906,54.14739227294922,49.02425003051758,49.6104850769043,49.34962844848633,49.670188903808594,9.523809432983398,5,15.000000953674316,71.42857360839844,14.285715103149414,100,0,0,0,0,16.768718719482422,17179869184,0,9249898496,0
204,1771874793481,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.258827209472656,49.647972106933594,56.59318542480469,55.643829345703125,56.614845275878906,54.14739227294922,49.02425003051758,49.6104850769043,49.34962844848633,49.670188903808594,15.789472579956055,15.000000953674316,61.904762268066406,15.000000953674316,0,47.619049072265625,0,0,0,0,16.768718719482422,17179869184,0,9249914880,0
204,1771874793686,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.258827209472656,49.647972106933594,56.59318542480469,55.643829345703125,56.614845275878906,54.14739227294922,49.02425003051758,49.6104850769043,49.34962844848633,49.670188903808594,15.789472579956055,20,50,80,0,0,0,0,0,0,16.768718719482422,17179869184,0,9254191104,0
