Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771874852077,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.13135528564453,48.301490783691406,52.964515686035156,49.30582809448242,50.41442108154297,47.86842346191406,47.41283416748047,48.2800178527832,48.380455017089844,47.522857666015625,0,50,50,0,0,100,0,0,0,0,12.0200834274292,17179869184,0,9124757504,0
204,1771874852077,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.13135528564453,48.301490783691406,52.964515686035156,49.30582809448242,50.41442108154297,47.86842346191406,47.41283416748047,48.2800178527832,48.380455017089844,47.522857666015625,50,NaN,NaN,50,0,0,0,0,0,0,12.0200834274292,17179869184,0,9125429248,0
204,1771874852282,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.18989181518555,48.73365020751953,54.020782470703125,50.27440643310547,51.98755645751953,49.175987243652344,48.01036071777344,48.585140228271484,49.02109909057617,48.337547302246094,65,61.904762268066406,57.142860412597656,31.57894515991211,20,10.526315689086914,9.523809432983398,10,13.636363983154297,4.761904716491699,12.0200834274292,17179869184,0,9125429248,0
202,1771874852487,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.18989181518555,48.73365020751953,54.020782470703125,50.27440643310547,51.98755645751953,49.175987243652344,48.01036071777344,48.585140228271484,49.02109909057617,48.337547302246094,40,35,45,28.571430206298828,10.526315689086914,14.285715103149414,4.761904716491699,8.69565200805664,0,0,12.0200834274292,17179869184,0,9125429248,0
204,1771874852690,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.18989181518555,48.73365020751953,54.020782470703125,50.27440643310547,51.98755645751953,49.175987243652344,48.01036071777344,48.585140228271484,49.02109909057617,48.337547302246094,40,42.105262756347656,55,50,47.619049072265625,25,15.789472579956055,0,0,0,12.0200834274292,17179869184,0,9179987968,0
204,1771874852895,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.18989181518555,48.73365020751953,54.020782470703125,50.27440643310547,51.98755645751953,49.175987243652344,48.01036071777344,48.585140228271484,49.02109909057617,48.337547302246094,35,23.809524536132813,65,50,40,35,19.047618865966797,5,0,0,12.627686500549316,17179869184,0,9257697280,0
202,1771874853100,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.18989181518555,48.73365020751953,54.020782470703125,50.27440643310547,51.98755645751953,49.175987243652344,48.01036071777344,48.585140228271484,49.02109909057617,48.337547302246094,23.809524536132813,25,50,25,45,19.047618865966797,4.761904716491699,0,0,0,12.627686500549316,17179869184,0,9236299776,0
204,1771874853303,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.316650390625,49.547672271728516,58.29503631591797,55.2113151550293,55.24479675292969,52.119205474853516,49.5972785949707,50.39360809326172,50.04045486450195,49.317718505859375,35,31.57894515991211,61.904762268066406,61.904762268066406,30.000001907348633,28.571430206298828,10,4.761904716491699,5,9.090909004211426,12.627686500549316,17179869184,0,9250504704,0
204,1771874853508,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.316650390625,49.547672271728516,58.29503631591797,55.2113151550293,55.24479675292969,52.119205474853516,49.5972785949707,50.39360809326172,50.04045486450195,49.317718505859375,16.666667938232422,25,50,52.38095474243164,28.571430206298828,10.526315689086914,5,0,0,0,12.627686500549316,17179869184,0,9280192512,0
204,1771874853713,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.316650390625,49.547672271728516,58.29503631591797,55.2113151550293,55.24479675292969,52.119205474853516,49.5972785949707,50.39360809326172,50.04045486450195,49.317718505859375,28.571430206298828,20,57.142860412597656,60.000003814697266,23.809524536132813,5,9.523809432983398,0,0,0,16.27361297607422,17179869184,0,9280815104,0
