Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771874883548,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.348087310791016,47.76294708251953,50.92151641845703,47.80884552001953,48.813079833984375,46.15782165527344,46.61238479614258,46.75846862792969,47.4771728515625,46.56916809082031,100,50,100,0,0,0,0,0,0,0,7.811383247375488,17179869184,0,9109356544,0
202,1771874883548,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.348087310791016,47.76294708251953,50.92151641845703,47.80884552001953,48.813079833984375,46.15782165527344,46.61238479614258,46.75846862792969,47.4771728515625,46.56916809082031,50,100,100,0,0,0,66.66667175292969,0,0,0,7.811383247375488,17179869184,0,9109389312,0
201,1771874883750,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.348087310791016,47.76294708251953,50.92151641845703,47.80884552001953,48.813079833984375,46.15782165527344,46.61238479614258,46.75846862792969,47.4771728515625,46.56916809082031,68.42105102539063,68.42105102539063,61.904762268066406,40,21.052631378173828,10,0,0,0,0,10.932991981506348,17179869184,0,9113223168,0
204,1771874883953,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.348087310791016,47.76294708251953,50.92151641845703,47.80884552001953,48.813079833984375,46.15782165527344,46.61238479614258,46.75846862792969,47.4771728515625,46.56916809082031,52.6315803527832,52.38095474243164,68.42105102539063,26.3157901763916,14.285715103149414,20,5,0,0,0,10.932991981506348,17179869184,0,9113223168,0
204,1771874884158,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.348087310791016,47.76294708251953,50.92151641845703,47.80884552001953,48.813079833984375,46.15782165527344,46.61238479614258,46.75846862792969,47.4771728515625,46.56916809082031,52.38095474243164,40,57.142860412597656,28.571430206298828,14.285715103149414,25,33.333335876464844,0,0,0,10.932991981506348,17179869184,0,9174876160,0
201,1771874884363,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.057308197021484,49.152313232421875,56.7147216796875,53.07289505004883,52.19854736328125,50.14352035522461,48.61585235595703,48.79220199584961,49.05233383178711,48.14769744873047,30.000001907348633,30.000001907348633,47.36842346191406,52.38095474243164,35,23.809524536132813,15.000000953674316,4.761904716491699,0,5,10.932991981506348,17179869184,0,9232498688,0
204,1771874884564,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.057308197021484,49.152313232421875,56.7147216796875,53.07289505004883,52.19854736328125,50.14352035522461,48.61585235595703,48.79220199584961,49.05233383178711,48.14769744873047,14.285715103149414,10,33.333335876464844,31.57894515991211,40,0,0,0,0,0,10.932991981506348,17179869184,0,9222782976,0
203,1771874884769,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.057308197021484,49.152313232421875,56.7147216796875,53.07289505004883,52.19854736328125,50.14352035522461,48.61585235595703,48.79220199584961,49.05233383178711,48.14769744873047,21.052631378173828,20,25,57.142860412597656,25,40,10,5,5,4.761904716491699,12.690069198608398,17179869184,0,9222782976,0
204,1771874884972,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.057308197021484,49.152313232421875,56.7147216796875,53.07289505004883,52.19854736328125,50.14352035522461,48.61585235595703,48.79220199584961,49.05233383178711,48.14769744873047,23.809524536132813,25,61.904762268066406,60.000003814697266,70,42.85714340209961,25,10,10.526315689086914,14.285715103149414,12.690069198608398,17179869184,0,9222782976,0
202,1771874885177,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.057308197021484,49.152313232421875,56.7147216796875,53.07289505004883,52.19854736328125,50.14352035522461,48.61585235595703,48.79220199584961,49.05233383178711,48.14769744873047,20,22.72727394104004,57.894737243652344,40,38.095237731933594,68.42105102539063,9.523809432983398,0,4.761904716491699,0,12.690069198608398,17179869184,0,9266446336,0
204,1771874885380,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.91242218017578,50.116912841796875,57.529640197753906,55.34080123901367,56.39488983154297,54.13531494140625,49.49296951293945,50.437313079833984,50.41426467895508,49.932273864746094,31.57894515991211,22.22222328186035,38.095237731933594,20,33.333335876464844,47.619049072265625,0,0,0,0,12.690069198608398,17179869184,0,9291808768,0
204,1771874885585,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.91242218017578,50.116912841796875,57.529640197753906,55.34080123901367,56.39488983154297,54.13531494140625,49.49296951293945,50.437313079833984,50.41426467895508,49.932273864746094,25,30.000001907348633,25,42.85714340209961,55,4.761904716491699,0,0,0,0,12.690069198608398,17179869184,0,9292070912,0
204,1771874885790,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.91242218017578,50.116912841796875,57.529640197753906,55.34080123901367,56.39488983154297,54.13531494140625,49.49296951293945,50.437313079833984,50.41426467895508,49.932273864746094,20,20,100,35,0,0,0,0,0,0,18.56916618347168,17179869184,0,9292087296,0
