Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771875360794,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.515933990478516,46.044227600097656,50.65956115722656,46.81786346435547,46.825469970703125,44.45827102661133,43.972984313964844,44.67607879638672,44.93479537963867,44.75072479248047,50,0,50,0,0,0,0,0,0,0,14.804368019104004,17179869184,0,9348431872,0
200,1771875360794,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.515933990478516,46.044227600097656,50.65956115722656,46.81786346435547,46.825469970703125,44.45827102661133,43.972984313964844,44.67607879638672,44.93479537963867,44.75072479248047,100,100,0,50,0,0,0,0,0,0,14.804368019104004,17179869184,0,9348431872,0
204,1771875360995,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.515933990478516,46.044227600097656,50.65956115722656,46.81786346435547,46.825469970703125,44.45827102661133,43.972984313964844,44.67607879638672,44.93479537963867,44.75072479248047,65,65,60.000003814697266,45,30.000001907348633,10,10,4.761904716491699,5,0,14.804368019104004,17179869184,0,9348431872,0
7,1771875361199,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.515933990478516,46.044227600097656,50.65956115722656,46.81786346435547,46.825469970703125,44.45827102661133,43.972984313964844,44.67607879638672,44.93479537963867,44.75072479248047,52.38095474243164,52.38095474243164,47.36842346191406,42.105262756347656,15.789472579956055,19.047618865966797,4.761904716491699,5,0,4.761904716491699,14.804368019104004,17179869184,0,9348431872,0
